Date,Hour,HOV Flow,Ordinary Flow,HOV Travel Time,Ordinary Travel Time,Avg_total_toll,Sigma_2ratio,Sigma_3ratio,Demand
2021-01-04,5,527.7272727272727,2251.590909090909,5.723088807801651,6.232885678883609,0.75,0.14317343173431735,0.6142988929889299,2857.3969662463105
2021-01-04,19,657.8181818181819,2693.681818181818,5.871117941623558,6.49506858886521,0.75,0.14317343173431735,0.6142988929889299,3892.695213034539
2021-01-04,18,894.8181818181819,3420.090909090909,6.2395731166498765,7.142072882348169,0.9791666666666666,0.14317343173431735,0.6142988929889299,4393.080925263051
2021-01-04,17,1117.7727272727273,3900.727272727273,7.392573377115394,8.955926028136707,1.5625,0.14317343173431735,0.6142988929889299,4504.842785942656
2021-01-04,16,1135.2272727272727,4070.090909090909,6.779062331085779,7.687608456476532,1.3125,0.14317343173431735,0.6142988929889299,4184.748724077613
2021-01-04,14,1126.0454545454545,3968.0,7.0821089254781,8.304970509049491,1.5625,0.14317343173431735,0.6142988929889299,4300.684940949595
2021-01-04,13,999.6363636363636,3728.590909090909,7.028645317415155,8.270088873746959,1.0208333333333333,0.14317343173431735,0.6142988929889299,4484.364860588601
2021-01-04,15,1127.8181818181818,3929.136363636364,7.148709807101219,8.412858258913065,1.7272727272727273,0.14317343173431735,0.6142988929889299,4645.455664939031
2021-01-04,11,849.7272727272727,3452.7727272727275,6.970832354676762,8.359200713407498,0.75,0.14317343173431735,0.6142988929889299,4953.713158200458
2021-01-04,10,809.1363636363636,3329.0454545454545,6.743483895065098,7.968814935329384,0.75,0.14317343173431735,0.6142988929889299,5449.916905789094
2021-01-04,9,786.5454545454545,3250.0,6.601781610214255,7.677416108290483,0.75,0.14317343173431735,0.6142988929889299,5450.140459496296
2021-01-04,8,880.3181818181819,3464.3636363636365,6.617976708605807,7.700983429944729,0.75,0.14317343173431735,0.6142988929889299,5492.217012122309
2021-01-04,7,863.1818181818181,3378.5,6.460725641197276,7.480807663864903,0.75,0.14317343173431735,0.6142988929889299,5397.656436732884
2021-01-04,6,748.3636363636364,3022.1363636363635,6.167583873892236,6.989914993335738,0.75,0.14317343173431735,0.6142988929889299,4497.5525665361665
2021-01-04,12,893.1818181818181,3580.590909090909,6.676357869391572,7.843696683444213,0.75,0.14317343173431735,0.6142988929889299,3450.333832967968
2021-01-05,13,1102.1363636363635,4136.318181818182,6.549284218402123,7.646466823081269,0.9583333333333334,0.1482324301439458,0.6029053767993227,3108.392301034315
2021-01-05,19,727.0909090909091,2941.7272727272725,5.840876765500509,6.470109216544841,0.75,0.1482324301439458,0.6029053767993227,4302.638843239038
2021-01-05,18,998.2272727272727,3672.318181818182,6.6434681609746224,8.322209342341063,1.5416666666666667,0.1482324301439458,0.6029053767993227,4771.10721050331
2021-01-05,17,1152.6363636363635,3946.545454545456,7.575252175128281,9.05085862519785,2.0625,0.1482324301439458,0.6029053767993227,4776.479279374973
2021-01-05,16,1169.1818181818182,4000.590909090909,7.709436635033162,9.338736145947667,2.270833333333333,0.1482324301439458,0.6029053767993227,4504.014188800062
2021-01-05,14,1144.909090909091,3874.681818181818,8.225631712926784,10.481695732418409,2.1666666666666665,0.1482324301439458,0.6029053767993227,4625.465625003526
2021-01-05,12,960.318181818182,3819.272727272728,6.352000582737522,7.394537577738585,0.7714285714285715,0.1482324301439458,0.6029053767993227,4836.685486627612
2021-01-05,15,1131.6818181818182,3839.818181818182,8.56713513766864,11.32853612822916,2.333333333333333,0.1482324301439458,0.6029053767993227,4961.092665770096
2021-01-05,10,877.3181818181819,3584.0,6.539234897491655,7.620261731584682,0.75,0.1482324301439458,0.6029053767993227,5466.7196520469515
2021-01-05,9,848.0,3493.181818181818,6.5555666629816765,7.67869566276721,0.75,0.1482324301439458,0.6029053767993227,5624.262581460719
2021-01-05,8,919.9545454545456,3686.636363636364,6.574131530986096,7.660947251676471,0.75,0.1482324301439458,0.6029053767993227,5655.032589060871
2021-01-05,7,931.2727272727273,3661.818181818182,6.571670989699175,7.662198286520601,0.7916666666666666,0.1482324301439458,0.6029053767993227,5753.477085315485
2021-01-05,6,844.5454545454545,3316.954545454545,6.368248557112159,7.276264852863103,0.75,0.1482324301439458,0.6029053767993227,5605.55961173278
2021-01-05,5,579.5909090909091,2441.318181818182,5.828128432461934,6.406030104437484,0.75,0.1482324301439458,0.6029053767993227,5026.52438571328
2021-01-05,11,917.9090909090908,3745.727272727273,6.482014850115549,7.579003970817383,0.75,0.1482324301439458,0.6029053767993227,3777.0135347265477
2021-01-06,19,742.7272727272727,2986.7272727272725,5.898471871884345,6.513327431059328,0.75,0.1431176857996859,0.604057956330108,3053.948963318322
2021-01-06,18,1057.2727272727273,3827.545454545456,6.7936235743762,8.040352958212729,1.5833333333333333,0.1431176857996859,0.604057956330108,4291.672271741353
2021-01-06,17,1181.7727272727273,4015.0,8.269201190048369,9.697405098634128,2.1875,0.1431176857996859,0.604057956330108,4840.093896249426
2021-01-06,16,1230.409090909091,4195.045454545455,7.50976763640509,8.576898674856118,2.4545454545454546,0.1431176857996859,0.604057956330108,4865.047578519111
2021-01-06,15,1156.2272727272727,3897.0,9.17049866654401,13.258509079382026,2.333333333333333,0.1431176857996859,0.604057956330108,4560.22796929475
2021-01-06,14,1162.5,3816.909090909091,8.77905464775744,11.619719139806952,2.7291666666666665,0.1431176857996859,0.604057956330108,4658.86656046184
2021-01-06,13,1083.5,3806.818181818182,7.622925935745656,9.353515214706595,1.5416666666666667,0.1431176857996859,0.604057956330108,4789.945875981861
2021-01-06,12,1026.0,4002.681818181818,6.487383351280736,7.536265563006756,0.7916666666666666,0.1431176857996859,0.604057956330108,5219.679971823205
2021-01-06,10,876.2272727272727,3615.181818181818,6.644664165233717,7.756546622353597,0.75,0.1431176857996859,0.604057956330108,5266.751725942096
2021-01-06,9,859.2272727272727,3542.8636363636365,6.572932098161796,7.604989577539248,0.75,0.1431176857996859,0.604057956330108,5788.147624344546
2021-01-06,8,949.4090909090908,3748.636363636364,6.536170445837864,7.549761195718256,0.75,0.1431176857996859,0.604057956330108,5909.375455469878
2021-01-06,7,951.5909090909092,3718.636363636364,6.481650160479246,7.427366814100855,0.7714285714285715,0.1431176857996859,0.604057956330108,5866.411601636087
2021-01-06,6,847.9545454545455,3302.090909090909,6.315202392483686,7.120881917917423,0.7708333333333334,0.1431176857996859,0.604057956330108,5742.198133132235
2021-01-06,5,570.0909090909091,2398.681818181818,5.824623773439177,6.377595384944032,0.75,0.1431176857996859,0.604057956330108,5235.203798282115
2021-01-06,11,907.5909090909092,3715.590909090909,6.449121859667359,7.48610111256858,0.75,0.1431176857996859,0.604057956330108,3838.8516167039206
2021-01-07,13,1110.3181818181818,4133.363636363636,6.678224285292145,7.867103613219903,1.0625,0.14940244055856083,0.5980374889923261,3091.164465988992
2021-01-07,19,772.3636363636364,3103.681818181818,6.100254147097838,6.815993126304409,0.7727272727272727,0.14940244055856083,0.5980374889923261,4263.965684703653
2021-01-07,18,1059.1363636363635,3797.636363636364,6.959606535642242,7.967418777471393,1.5,0.14940244055856083,0.5980374889923261,4829.2443939542145
2021-01-07,17,1166.7272727272727,3959.5,7.975299483920609,9.765458603583992,2.520833333333333,0.14940244055856083,0.5980374889923261,4917.511498915444
2021-01-07,16,1194.909090909091,4068.772727272728,7.646358347137835,9.405267526955022,2.333333333333333,0.14940244055856083,0.5980374889923261,4556.708202150659
2021-01-07,14,1190.6363636363635,4027.681818181818,7.929803826030159,10.095447153737688,2.395833333333333,0.14940244055856083,0.5980374889923261,4681.841569835669
2021-01-07,12,1013.1363636363636,3976.545454545456,6.678579952127435,7.865700892063361,0.7941176470588235,0.14940244055856083,0.5980374889923261,4802.8289680018715
2021-01-07,15,1190.590909090909,4026.181818181818,8.419687362741232,10.871605904009105,2.6041666666666665,0.14940244055856083,0.5980374889923261,5191.330610191481
2021-01-07,10,887.9090909090909,3614.681818181818,6.856669995988335,8.116247107764385,0.75,0.14940244055856083,0.5980374889923261,5505.364351308529
2021-01-07,5,581.7272727272727,2422.681818181818,5.895213771303467,6.471784277077528,0.75,0.14940244055856083,0.5980374889923261,5895.980031941824
2021-01-07,6,836.1818181818181,3295.909090909091,6.567781129227931,7.353388946383068,0.75,0.14940244055856083,0.5980374889923261,5986.365107746902
2021-01-07,7,957.5454545454544,3705.818181818182,6.7895854926645205,7.69012524329589,0.7916666666666666,0.14940244055856083,0.5980374889923261,5878.806082323994
2021-01-07,11,908.7272727272727,3715.590909090909,6.769324157097872,7.95054855337272,0.75,0.14940244055856083,0.5980374889923261,5789.747671323791
2021-01-07,9,854.2727272727273,3531.318181818182,6.870377873238606,8.077226628726956,0.75,0.14940244055856083,0.5980374889923261,5171.99964898356
2021-01-07,8,948.318181818182,3794.681818181818,6.862275158624752,7.944044162042219,0.75,0.14940244055856083,0.5980374889923261,4003.1664433734995
2021-01-08,14,1191.7272727272727,3940.318181818182,9.109891210353048,13.184495477257869,2.833333333333333,0.14624051506093355,0.6061393423775581,2951.406307565099
2021-01-08,19,870.9090909090909,3388.8636363636365,6.251682271484864,7.138674096233536,0.8409090909090909,0.14624051506093355,0.6061393423775581,4145.1369639578215
2021-01-08,18,1142.6363636363635,3902.272727272728,7.952631946116512,9.552544429631906,2.208333333333333,0.14624051506093355,0.6061393423775581,4727.238179926073
2021-01-08,17,1155.0454545454545,3863.0,8.582749388539176,12.648443479144037,3.4791666666666665,0.14624051506093355,0.6061393423775581,4769.9944755314145
2021-01-08,16,1177.7272727272727,3931.090909090909,8.689672582504597,10.9756186204603,2.7916666666666665,0.14624051506093355,0.6061393423775581,4637.035644279545
2021-01-08,15,1217.909090909091,4046.545454545456,9.359007532886466,13.726867044558537,3.0625,0.14624051506093355,0.6061393423775581,4731.567133962176
2021-01-08,13,1169.9545454545455,4182.090909090909,7.42279827686848,8.9327337816495,1.3541666666666667,0.14624051506093355,0.6061393423775581,5237.051954585556
2021-01-08,12,1114.590909090909,4199.045454545455,7.095880729768775,8.398803081107076,1.068181818181818,0.14624051506093355,0.6061393423775581,5588.945678978025
2021-01-08,11,1003.681818181818,4003.409090909091,7.098282199006541,8.469354584050967,0.8958333333333334,0.14624051506093355,0.6061393423775581,5705.155490506557
2021-01-08,10,917.0,3560.818181818182,7.452082312705551,9.27035281898124,0.9583333333333334,0.14624051506093355,0.6061393423775581,6155.0772754168465
2021-01-08,9,875.9545454545455,3583.5454545454545,7.0384043695562015,8.300125549744823,0.75,0.14624051506093355,0.6061393423775581,6427.5322563596965
2021-01-08,8,924.1363636363636,3672.681818181818,6.924128590478452,8.057092156404257,0.75,0.14624051506093355,0.6061393423775581,5899.13176644395
2021-01-08,7,926.318181818182,3621.272727272728,6.922979815664079,8.06164990883611,0.7916666666666666,0.14624051506093355,0.6061393423775581,6126.9443409091755
2021-01-08,6,805.1363636363636,3196.2272727272725,6.758303566664223,7.791833188629676,0.75,0.14624051506093355,0.6061393423775581,5587.764992413986
2021-01-08,5,544.6363636363636,2311.2272727272725,6.492073311116023,7.378059872822007,0.75,0.14624051506093355,0.6061393423775581,4417.397472882376
2021-01-11,18,1024.090909090909,3725.090909090909,6.41975337846534,7.495351830943043,1.4583333333333333,0.15061644373478522,0.5924142083082481,2997.707524401146
2021-01-11,17,1174.8181818181818,4036.0,6.941007503757101,8.529419177922062,2.0416666666666665,0.15061644373478522,0.5924142083082481,4297.246928252277
2021-01-11,16,1155.1363636363635,3979.136363636364,7.14680733875149,8.480119133386374,2.2291666666666665,0.15061644373478522,0.5924142083082481,4889.277741395684
2021-01-11,15,1156.0,3972.181818181818,8.047422394401792,10.374540437351396,2.7291666666666665,0.15061644373478522,0.5924142083082481,4770.801290898202
2021-01-11,14,1161.5454545454545,3847.090909090909,8.575728400861289,11.029906273256698,2.708333333333333,0.15061644373478522,0.5924142083082481,4465.624072820342
2021-01-11,13,1024.590909090909,3820.5,6.437766791119143,7.717243499324178,1.0833333333333333,0.15061644373478522,0.5924142083082481,4558.270106600642
2021-01-11,19,735.9545454545455,2975.2272727272725,5.856804626438337,6.472607084451987,0.75,0.15061644373478522,0.5924142083082481,4636.697931159924
2021-01-11,12,971.3636363636364,3868.636363636364,6.372989758565673,7.390606720822341,0.8333333333333334,0.15061644373478522,0.5924142083082481,5028.557536314307
2021-01-11,10,867.1818181818181,3531.7272727272725,6.507302572599159,7.554844466116023,0.75,0.15061644373478522,0.5924142083082481,5092.230542354683
2021-01-11,9,843.0,3463.5,6.576284189702018,7.664994882077587,0.75,0.15061644373478522,0.5924142083082481,5777.843000530874
2021-01-11,8,925.681818181818,3677.227272727273,6.523347276182227,7.586134230718517,0.75,0.15061644373478522,0.5924142083082481,5901.605282470514
2021-01-11,7,963.0909090909092,3750.136363636364,6.455909983138783,7.469698844056007,0.7916666666666666,0.15061644373478522,0.5924142083082481,5656.486996805416
2021-01-11,6,841.5,3317.318181818182,6.265690105109586,7.138980111889605,0.75,0.15061644373478522,0.5924142083082481,5726.537166135846
