Date,Hour,HOV Flow_3420 - Auto Mall NB,HOV Flow_3430 - Mowry NB,HOV Flow_3440 - Decoto/84 NB,HOV Flow_3450 - Whipple NB,HOV Flow_3460 - Hesperian/238 NB,Ordinary Flow_3420 - Auto Mall NB,Ordinary Flow_3430 - Mowry NB,Ordinary Flow_3440 - Decoto/84 NB,Ordinary Flow_3450 - Whipple NB,Ordinary Flow_3460 - Hesperian/238 NB,HOV Travel Time_3420 - Auto Mall NB,HOV Travel Time_3430 - Mowry NB,HOV Travel Time_3440 - Decoto/84 NB,HOV Travel Time_3450 - Whipple NB,HOV Travel Time_3460 - Hesperian/238 NB,Ordinary Travel Time_3420 - Auto Mall NB,Ordinary Travel Time_3430 - Mowry NB,Ordinary Travel Time_3440 - Decoto/84 NB,Ordinary Travel Time_3450 - Whipple NB,Ordinary Travel Time_3460 - Hesperian/238 NB,Avg_total_toll_3420 - Auto Mall NB,Avg_total_toll_3430 - Mowry NB,Avg_total_toll_3440 - Decoto/84 NB,Avg_total_toll_3450 - Whipple NB,Avg_total_toll_3460 - Hesperian/238 NB
2021-03-30,9,597.6923076923077,407.4,378.0,866.6,1006.1363636363636,3108.6153846153848,3564.0,3507.428571428572,4163.0,3665.681818181818,5.024631091389639,2.668495930917397,2.88415493138942,1.84356922263516,7.19963685567336,5.963707129236229,3.4536805279677623,3.578695816670705,2.244757255056408,9.147196321943506,0.5,0.75,0.5625,0.5,1.2291666666666667
2021-03-30,10,552.4615384615385,371.6,467.8571428571428,896.4,1009.9090909090908,2892.076923076923,3477.8,3387.428571428572,4024.8,3854.409090909091,5.004027532059861,2.6541316571143967,3.035057574269852,1.8677138949436611,6.693716349890552,5.908562150474843,3.412435869054606,3.9280711377193054,2.2680096282264657,7.909844225745526,0.5,0.75,0.6458333333333334,0.5208333333333334,0.8333333333333334
2021-03-30,11,573.7692307692307,424.8,560.4285714285714,1040.6,1077.6363636363635,3059.3076923076924,3803.0,3657.428571428572,4347.0,3947.0454545454554,4.96623116307685,2.667428004010986,3.077216706656825,1.8862496757280216,6.609795303250983,5.831163636414907,3.4224531992330225,4.110179550641215,2.2766728360722963,7.773414851322595,0.5,0.75,1.0,0.6875,0.9428571428571428
2021-03-30,12,659.7692307692307,543.2,522.0,1070.4,1134.2272727272727,3366.153846153846,4171.0,4224.857142857143,4776.8,3946.5454545454554,4.992239677427535,2.6792260317999697,2.921641857463277,1.859784339143263,7.169946407152184,5.865165943390242,3.385543689866908,3.5339632786209267,2.346728590459781,9.95708174332333,0.5,0.75,0.6875,0.5416666666666666,1.5833333333333333
2021-03-30,13,757.5384615384615,641.4,638.7142857142857,1133.0,1197.1818181818182,3585.692307692308,4334.2,4291.142857142857,4676.4,3800.909090909091,5.136577764892103,2.692246520787204,2.864633289495335,1.9129756350220557,8.237900403896226,6.147662868145251,3.390057566552552,3.46407709953012,2.579810233618174,11.966250826048224,0.5833333333333334,0.8541666666666666,0.7708333333333334,0.75,2.8541666666666665
2021-03-30,14,940.3846153846154,870.0,859.2857142857143,1297.4,1231.2727272727273,4068.153846153846,4625.8,4397.428571428572,4290.4,3710.0,5.036856305111031,2.7724825256772765,2.9630738493809785,2.4441827593098218,9.75946630449657,6.070478639316405,3.629069466330907,3.7533929604958063,4.208090510724432,15.727363330888624,0.6666666666666666,1.125,1.0625,1.875,4.25
2021-03-30,15,1005.9230769230768,983.0,1106.428571428571,1391.6,1269.909090909091,4033.4615384615386,4437.2,3847.428571428572,3890.0,3875.636363636364,5.3314401884957165,2.9327422794978983,3.8393600011570337,3.2131369416602427,9.929029905745274,7.145475509804569,3.900382671809936,6.036323477362212,5.974000054889591,15.499085558876514,0.8541666666666666,1.9583333333333333,2.1041666666666665,4.729166666666667,5.0
2021-03-30,16,963.3076923076924,960.0,1083.571428571429,1360.4,1168.5454545454545,3659.0,4532.0,3659.714285714286,3836.2,3657.409090909091,5.827985303597417,2.7282555952213565,4.141724002323729,3.005205584779946,8.992519475267297,8.595600693752505,3.5154830373112183,7.522317447275018,5.296319514382417,13.124810615263916,1.0208333333333333,1.7083333333333333,2.1041666666666665,4.791666666666667,5.0
2021-03-30,17,887.6153846153846,939.0,1088.142857142857,1413.2,1221.2727272727273,3870.923076923077,4586.0,3899.714285714286,4467.0,3851.909090909091,5.430304881923897,2.8238062265966306,4.0739108473164745,2.5428171695631803,8.575753004879315,6.816358672887557,3.806291405293164,7.106987059386612,4.21306515735148,12.017840878965185,0.6666666666666666,1.6875,2.0416666666666665,3.333333333333333,4.541666666666667
2021-03-30,18,730.5384615384615,761.2,798.4285714285714,1187.6,1162.1818181818182,3519.692307692308,4410.4,4061.428571428572,4364.2,3823.227272727273,4.988676394078915,2.7457646028784257,3.471453711161808,2.2718549312487584,8.311458438189016,5.793010025810405,3.4257664957628373,4.931064747180794,3.49068531396285,12.073326817512504,0.5208333333333334,1.2083333333333333,1.8333333333333333,1.4166666666666667,3.083333333333333
2021-03-30,19,598.3076923076923,567.6,533.1428571428571,883.2,972.318181818182,2973.3076923076924,3929.8,3798.0,4156.2,3572.8636363636365,4.733264247125609,2.5960565890881133,2.7886548015902024,1.7408091952417233,6.178882060109917,5.287032540048338,3.02146229998609,3.1868556308252463,1.997367866293392,6.870382511999014,0.5,0.75,0.75,0.5909090909090909,1.25
2021-03-31,5,377.6923076923077,264.0,238.8571428571429,632.8,639.2727272727273,2079.846153846154,2375.2,2412.8571428571427,3041.6,2510.8636363636365,4.670807011206154,2.579749961199251,2.7753848351567565,1.653917946292565,5.803419541820076,5.153974855246909,2.867218260889774,3.070101722848575,1.864733286039212,6.26229184260912,0.5,0.7083333333333334,0.5,0.5,0.75
2021-03-31,6,554.3076923076923,455.8,424.57142857142856,940.6,961.2727272727273,2844.230769230769,3562.8,3494.5714285714284,4250.2,3505.6363636363635,4.793898486897727,2.618473895582329,2.824328662008289,1.836750085098492,6.385935167339063,5.518561188749512,3.251128030180179,3.3223022995709397,2.1129901517830483,7.3282965953334225,0.5,0.75,0.6458333333333334,0.5208333333333334,0.8333333333333334
2021-03-31,7,634.0,469.6,443.57142857142856,1028.2,1094.090909090909,3211.153846153846,3814.4,3762.428571428572,4632.8,3930.0,4.841691586503324,2.6345843207765807,2.834479324442226,1.8534512975360804,6.576454289641031,5.606278308731374,3.307547851194596,3.431000829827444,2.1960806239922626,7.640181136596569,0.5,0.75,0.625,0.5416666666666666,0.8958333333333334
2021-03-31,8,656.3076923076923,464.2,453.7142857142857,1011.4,1112.1818181818182,3324.153846153846,3856.0,3871.0,4662.6,3987.409090909091,4.928838237554146,2.6632570543575373,2.849873878946535,1.8311484533153592,6.706964293674012,5.766385736940153,3.342861637721977,3.4272776902101194,2.242921324390731,7.850191530538866,0.5,0.75,0.6875,0.5,1.0
2021-03-31,9,593.0769230769231,389.4,368.8571428571428,873.6,1027.090909090909,3148.153846153846,3504.0,3518.0,4231.0,3825.181818181818,4.911567130253173,2.6536121813095006,2.9332982537922634,1.8289168475380768,6.690538630169869,5.805399962561176,3.409093990537583,3.505234366049069,2.285208461219031,7.8627991255495715,0.5,0.75,0.5416666666666666,0.5,0.8857142857142857
2021-03-31,10,585.2307692307693,423.8,424.57142857142856,966.6,1081.409090909091,3067.153846153846,3748.8,3789.142857142857,4458.2,3986.909090909091,4.82903912071744,2.6615672407682966,2.8573336403452103,1.841939773928992,6.928741106295742,5.68225353148264,3.4301428302582653,3.506429493121108,2.298541626971657,8.199880915858602,0.5,0.75,0.6041666666666666,0.5,1.125
2021-03-31,11,595.2307692307693,467.2,477.0,1012.0,1102.1363636363635,3094.076923076923,3930.4,3999.714285714286,4648.6,4004.409090909091,4.790514554216381,2.656612040313576,2.849520063833846,1.8358244600353129,6.716907730198795,5.540245547816387,3.3605994319970174,3.475523153633204,2.2740317277806645,7.861606299758385,0.5,0.75,0.6666666666666666,0.5416666666666666,1.2
2021-03-31,12,671.6923076923077,540.8,550.4285714285714,1052.0,1115.5,3381.846153846154,4258.2,4214.428571428572,4715.0,3765.272727272728,4.846929606882486,2.678055272555325,2.886322365983488,1.8419846738866903,7.550634389857057,5.616810207272659,3.3745486761872137,3.478445019972901,2.268429058052984,9.549555952682027,0.5,0.75,0.75,0.5,1.5
