Date,Hour,HOV Flow,Ordinary Flow,HOV Travel Time,Ordinary Travel Time,Avg_total_toll
2021-07-22,22,663.0454545454545,2901.954545454545,0.0966410482360756,0.106161075287447,
2021-07-22,23,420.04545454545456,2062.5,0.096791029835926,0.1073879883140063,
2021-07-23,0,250.0,1433.4545454545455,0.0970807265743145,0.1079988494908559,
2021-07-23,1,154.0,1009.318181818182,0.0970399638169377,0.107933623357939,
2021-07-23,2,135.22727272727272,918.5909090909092,0.0969250897867993,0.1077213969682389,
2021-07-23,3,166.54545454545453,1076.4545454545455,0.0975424117426989,0.1089632952633614,
2021-07-23,4,308.1363636363636,1588.2272727272727,0.0971085217302678,0.1078451634602862,
2021-07-23,5,596.3181818181819,2835.0,0.0967493974329328,0.1064796017721778,0.75
2021-07-23,6,982.5909090909092,4148.818181818182,0.1044718003284018,0.1215489546669872,0.9166666666666666
2021-07-23,7,1129.909090909091,4665.727272727273,0.110060297136673,0.1320888972597245,1.2291666666666667
2021-07-23,8,1138.0454545454545,4702.727272727273,0.1170098256695803,0.1448485614317917,1.3958333333333333
2021-07-23,9,1084.3636363636365,4643.409090909091,0.1112669737230996,0.136527493063172,1.0625
2021-07-23,10,1147.1363636363635,4780.545454545455,0.1150595405203902,0.1435817995358005,1.4166666666666667
2021-07-23,11,1206.1818181818182,4784.409090909091,0.1190095574965044,0.1483580940644853,2.0625
2021-07-23,12,1226.4545454545455,4519.681818181818,0.1441110745853376,0.1961279549045945,3.395833333333333
2021-07-23,13,1293.5454545454545,4636.090909090909,0.1479310210702764,0.1995663200398509,4.3125
2021-07-23,14,1333.4545454545455,4682.0,0.1616153557541259,0.2210130677887216,5.0
2021-07-23,15,1249.6818181818182,4467.5,0.1868634474330335,0.2685993895072204,5.0
2021-07-23,16,1283.909090909091,4612.681818181818,0.1608015168541043,0.2010446629374561,5.0
2021-07-23,17,1367.909090909091,4974.590909090909,0.1549653289316818,0.1915549859532518,5.0
2021-07-23,18,1320.4545454545455,4953.090909090909,0.1367510286920852,0.1688931705133952,4.354166666666667
2021-07-23,19,1148.090909090909,4798.5,0.1073071299860825,0.1185240481705025,1.7272727272727273
2021-07-23,20,1129.8636363636365,4338.545454545455,0.1004829281703722,0.1092429039460117,
2021-07-23,21,1038.7272727272727,4106.5,0.0980948194200962,0.108599538794875,
2021-07-23,22,835.6363636363636,3477.1363636363635,0.0968812237460267,0.1076516534411608,
2021-07-23,23,531.4545454545455,2525.681818181818,0.0969150118088752,0.107649367895741,
2021-07-24,0,333.95454545454544,1769.3636363636365,0.0968135985842353,0.1074798186246052,
2021-07-24,1,221.8636363636364,1285.6363636363635,0.096747784696406,0.1074411627618398,
2021-07-24,2,175.1818181818182,1074.5454545454545,0.0969344036147282,0.1073326301806154,
2021-07-24,3,156.8181818181818,960.1363636363636,0.0970444624477771,0.1078630233319067,
2021-07-24,4,187.8181818181818,1133.6363636363635,0.0972538654966014,0.108190692378193,
2021-07-24,5,294.40909090909093,1596.5454545454545,0.0973413076278783,0.1085101283073866,
2021-07-24,6,494.3636363636364,2342.2272727272725,0.0973929749906234,0.1087368552048918,
2021-07-24,7,708.3636363636364,3146.5454545454545,0.0999565776859754,0.1130720238935612,
2021-07-24,8,910.8636363636364,3815.909090909091,0.100345603564331,0.1136844416950494,
2021-07-24,9,1190.2727272727273,4596.272727272727,0.1033199735578748,0.1150112761939692,
2021-07-24,10,1413.2272727272727,5124.772727272727,0.1082529204156258,0.1191428495356014,
2021-07-24,11,1511.0454545454545,5280.409090909091,0.1115174430774187,0.1228660397341458,
2021-07-24,12,1054.2727272727273,4183.272727272727,0.1683432883589521,0.2169586319350653,
2021-07-24,13,1080.8636363636365,4295.863636363636,0.2590999304300259,0.3092217125341867,
2021-07-24,14,1420.3181818181818,4883.318181818182,0.1691200071546389,0.210648906640515,
2021-07-24,15,1445.0454545454545,4989.772727272727,0.1550129128171979,0.1833095295158037,
2021-07-24,16,1449.909090909091,5033.090909090909,0.1454036813362607,0.1671454398140107,
2021-07-24,17,1460.090909090909,5173.318181818182,0.1123072526461874,0.1216375879969544,
2021-07-24,18,1379.5454545454545,4983.863636363636,0.106216361704316,0.1152970434157769,
2021-07-24,19,1141.9545454545455,4379.045454545455,0.1005646439369662,0.1109002368557091,
2021-07-24,20,1056.9545454545455,4047.909090909091,0.101048745414929,0.1102597511758137,
2021-07-24,21,1065.5,4103.590909090909,0.0990029970642532,0.1093403439898529,
2021-07-24,22,933.5454545454544,3700.272727272728,0.0978587304851457,0.1080999063185748,
2021-07-24,23,646.9090909090909,2777.0,0.0974347074941762,0.1074675421994786,
2021-07-25,0,370.5,1844.8181818181815,0.096859185398054,0.1075975924026577,
2021-07-25,1,212.4090909090909,1216.7727272727273,0.0969824388464682,0.1079465855496011,
2021-07-25,2,158.6818181818182,989.318181818182,0.0969530412055789,0.1077152527098954,
2021-07-25,3,121.77272727272728,818.5454545454545,0.0969016406286672,0.1078646210822107,
2021-07-25,4,124.5909090909091,861.4545454545455,0.0970102419619316,0.1077818730650969,
2021-07-25,5,194.0,1123.0,0.0969191466042614,0.1074852571980843,
2021-07-25,6,334.1818181818182,1689.8181818181818,0.0988786359898482,0.1090404554873793,
2021-07-25,7,446.3636363636364,2247.8636363636365,0.0974974302345971,0.1084437537161402,
2021-07-25,8,632.6363636363636,2914.090909090909,0.0974374684556355,0.108650017082674,
2021-07-25,9,886.2727272727273,3714.772727272728,0.0987221759339949,0.1100604051956027,
