Date,Hour,Minute,HOV Flow,Ordinary Flow,HOV Travel Time,Ordinary Travel Time,Segment,Distance
4/3/21,1,30,24.2,82,1.666510467,1.887238901,3450 - Whipple NB,2.105
4/3/21,1,35,21.4,88.4,1.670816167,1.905771697,3450 - Whipple NB,2.105
4/3/21,1,40,17.8,88.4,1.679260865,1.920285383,3450 - Whipple NB,2.105
4/3/21,1,45,22.8,81.8,1.681542209,1.91931299,3450 - Whipple NB,2.105
4/3/21,1,50,14.4,78.8,1.677277804,1.904478512,3450 - Whipple NB,2.105
4/3/21,1,55,19.2,78.2,1.672099416,1.91757347,3450 - Whipple NB,2.105
4/3/21,2,0,21.6,74.8,1.672640632,1.906242192,3450 - Whipple NB,2.105
4/3/21,2,5,18.2,79.8,1.666948603,1.905286082,3450 - Whipple NB,2.105
4/3/21,2,10,25.2,80.8,1.664745086,1.922747607,3450 - Whipple NB,2.105
4/3/21,2,15,19.6,75.2,1.681005032,1.91024111,3450 - Whipple NB,2.105
4/3/21,2,20,17.2,67.2,1.675877372,1.892817478,3450 - Whipple NB,2.105
4/3/21,2,25,20.2,74.4,1.671254534,1.896336283,3450 - Whipple NB,2.105
4/3/21,2,30,17,77.6,1.68093512,1.897105634,3450 - Whipple NB,2.105
4/3/21,2,35,19.4,74.4,1.673532778,1.892145027,3450 - Whipple NB,2.105
4/3/21,2,40,18.8,72.2,1.670034163,1.906469711,3450 - Whipple NB,2.105
4/3/21,2,45,16.4,70.4,1.67536569,1.890357882,3450 - Whipple NB,2.105
4/3/21,2,50,25.2,77.8,1.706113453,1.911227341,3450 - Whipple NB,2.105
4/3/21,2,55,18.2,75.6,1.691944327,1.908933207,3450 - Whipple NB,2.105
4/3/21,3,0,18.2,64.8,1.666599248,1.888990346,3450 - Whipple NB,2.105
4/3/21,3,5,18.2,67.2,1.659748075,1.887334277,3450 - Whipple NB,2.105
4/3/21,3,10,15.2,64.2,1.662499913,1.883504145,3450 - Whipple NB,2.105
4/3/21,3,15,17.8,74.6,1.687101213,1.907357651,3450 - Whipple NB,2.105
4/3/21,3,20,20.4,71.2,1.663952134,1.885708282,3450 - Whipple NB,2.105
4/3/21,3,25,15,71,1.676735682,1.879542412,3450 - Whipple NB,2.105
4/3/21,3,30,18.6,79,1.675165473,1.872323421,3450 - Whipple NB,2.105
4/3/21,3,35,17.6,71.2,1.662655221,1.883157209,3450 - Whipple NB,2.105
4/3/21,3,40,17.6,69.2,1.661254756,1.875289223,3450 - Whipple NB,2.105
4/3/21,3,45,31.6,93.4,1.671726908,1.900285639,3450 - Whipple NB,2.105
4/3/21,3,50,22.2,93,1.668847156,1.930538516,3450 - Whipple NB,2.105
4/3/21,3,55,16.4,86,1.672636215,1.917582272,3450 - Whipple NB,2.105
4/3/21,4,0,18,72,1.65916798,1.895878497,3450 - Whipple NB,2.105
4/3/21,4,5,18.4,77.2,1.652287849,1.902123259,3450 - Whipple NB,2.105
4/3/21,4,10,20.2,81.8,1.667841934,1.892085916,3450 - Whipple NB,2.105
4/3/21,4,15,19.8,87.2,1.659977112,1.918316206,3450 - Whipple NB,2.105
4/3/21,4,20,22.4,88.2,1.681631114,1.920185916,3450 - Whipple NB,2.105
4/3/21,4,25,27.4,90,1.67204065,1.93760403,3450 - Whipple NB,2.105
4/3/21,4,30,22.4,92.4,1.695327999,1.918836017,3450 - Whipple NB,2.105
4/3/21,4,35,16.6,80.2,1.678677348,1.905987048,3450 - Whipple NB,2.105
4/3/21,4,40,28,96,1.665362086,1.90121761,3450 - Whipple NB,2.105
4/3/21,4,45,26.6,102.4,1.653267267,1.916578659,3450 - Whipple NB,2.105
4/3/21,4,50,22.8,92.8,1.656169085,1.898812414,3450 - Whipple NB,2.105
4/3/21,4,55,19,87.4,1.665008529,1.905066976,3450 - Whipple NB,2.105
4/3/21,5,0,24,84,1.663000814,1.895179561,3450 - Whipple NB,2.105
4/3/21,5,5,21.4,84.2,1.6525961,1.914048402,3450 - Whipple NB,2.105
4/3/21,5,10,24.4,104.2,1.655713059,1.924146859,3450 - Whipple NB,2.105
4/3/21,5,15,26.2,100.4,1.646069575,1.905496634,3450 - Whipple NB,2.105
4/3/21,5,20,28.8,111.6,1.651163553,1.918701728,3450 - Whipple NB,2.105
4/3/21,5,25,30.8,120.4,1.651150865,1.914224017,3450 - Whipple NB,2.105
4/3/21,5,30,28.4,119.8,1.656915223,1.942243967,3450 - Whipple NB,2.105
4/3/21,5,35,32.2,115.8,1.663927476,1.92360878,3450 - Whipple NB,2.105
4/3/21,5,40,32.2,121.6,1.652016575,1.904887461,3450 - Whipple NB,2.105
4/3/21,5,45,32.4,130.8,1.637209602,1.884053779,3450 - Whipple NB,2.105
4/3/21,5,50,25.2,125.6,1.651797156,1.915391675,3450 - Whipple NB,2.105
4/3/21,5,55,29.8,130.2,1.669136788,1.940023727,3450 - Whipple NB,2.105
4/3/21,6,0,36,138.2,1.706443004,1.932923176,3450 - Whipple NB,2.105
4/3/21,6,5,34.6,140.2,1.74659461,1.929222535,3450 - Whipple NB,2.105
4/3/21,6,10,38,136.8,1.733950574,1.906586525,3450 - Whipple NB,2.105
4/3/21,6,15,36.6,153,1.7449612,1.963298436,3450 - Whipple NB,2.105
4/3/21,6,20,45.6,182.4,1.742546001,1.969719075,3450 - Whipple NB,2.105
4/3/21,6,25,35,141,1.705080831,1.957083226,3450 - Whipple NB,2.105
4/3/21,6,30,38.2,147.2,1.692994961,1.937926261,3450 - Whipple NB,2.105
4/3/21,6,35,41.2,155,1.746171358,1.973809645,3450 - Whipple NB,2.105
4/3/21,6,40,45,188.8,1.731424699,1.90560751,3450 - Whipple NB,2.105
4/3/21,6,45,47.4,177.4,1.742298385,1.91156342,3450 - Whipple NB,2.105
4/3/21,6,50,46,169,1.77186701,1.930391741,3450 - Whipple NB,2.105
4/3/21,6,55,43.4,169.8,1.737368519,1.947279905,3450 - Whipple NB,2.105
4/3/21,7,0,45.6,154,1.73217958,1.931375437,3450 - Whipple NB,2.105
4/3/21,7,5,47,174.4,1.749522788,1.964031863,3450 - Whipple NB,2.105
4/3/21,7,10,53,197.4,1.762861144,1.975076824,3450 - Whipple NB,2.105
4/3/21,7,15,50.4,174.4,1.778598998,1.956921062,3450 - Whipple NB,2.105
4/3/21,7,20,42.8,168.2,1.744615102,1.933680884,3450 - Whipple NB,2.105
4/3/21,7,25,70,225,1.748252974,1.923370169,3450 - Whipple NB,2.105
4/3/21,7,30,47.6,198.2,1.731944776,1.889582417,3450 - Whipple NB,2.105
4/3/21,7,35,54.6,239,1.70915891,1.938936537,3450 - Whipple NB,2.105
4/3/21,7,40,65.2,220.6,1.762776547,1.937506033,3450 - Whipple NB,2.105
4/3/21,7,45,62.4,230,1.745848779,1.933564888,3450 - Whipple NB,2.105
4/3/21,7,50,66.2,247.2,1.753651662,1.96168107,3450 - Whipple NB,2.105
4/3/21,7,55,65.8,239.6,1.755500298,1.967916651,3450 - Whipple NB,2.105
4/3/21,8,0,73.6,236,1.75415021,1.969708095,3450 - Whipple NB,2.105
4/3/21,8,5,70,259.4,1.785048825,1.973357772,3450 - Whipple NB,2.105
4/3/21,8,10,63.4,229.4,1.758730226,1.958604911,3450 - Whipple NB,2.105
4/3/21,8,15,67.6,250.4,1.742886011,1.9423384,3450 - Whipple NB,2.105
4/3/21,8,20,70.4,259.4,1.739369306,1.950967643,3450 - Whipple NB,2.105
4/3/21,8,25,74.2,269.6,1.741802341,1.921005126,3450 - Whipple NB,2.105
4/3/21,8,30,74.2,270.8,1.733098379,1.914269648,3450 - Whipple NB,2.105
4/3/21,8,35,69.6,257.8,1.728109145,1.938119498,3450 - Whipple NB,2.105
4/3/21,8,40,70,257.4,1.6961716,1.900655167,3450 - Whipple NB,2.105
4/3/21,8,45,87,300.4,1.707366237,1.909945276,3450 - Whipple NB,2.105
4/3/21,8,50,86.4,304.6,1.721775653,1.897429222,3450 - Whipple NB,2.105
4/3/21,8,55,80.2,268.4,1.716354666,1.935120684,3450 - Whipple NB,2.105
4/3/21,9,0,80,265,1.723524588,1.982310949,3450 - Whipple NB,2.105
4/3/21,9,5,87.2,293.8,1.734606592,1.971265382,3450 - Whipple NB,2.105
4/3/21,9,10,75.6,258.8,1.720760195,1.956295476,3450 - Whipple NB,2.105
4/3/21,9,15,93,307.6,1.728185069,1.923965136,3450 - Whipple NB,2.105
4/3/21,9,20,94.6,304.2,1.737369281,1.936993794,3450 - Whipple NB,2.105
4/3/21,9,25,94.4,296.4,1.730820032,1.974042933,3450 - Whipple NB,2.105
4/3/21,9,30,89.6,290.6,1.725031952,1.994702718,3450 - Whipple NB,2.105
4/3/21,9,35,96.8,306.2,1.712423545,1.994261634,3450 - Whipple NB,2.105
4/3/21,9,40,98.8,309,1.733153168,1.994974994,3450 - Whipple NB,2.105
4/3/21,9,45,104.4,331.8,1.771275953,2.040695211,3450 - Whipple NB,2.105
4/3/21,9,50,118.4,358.8,1.782748106,2.03978917,3450 - Whipple NB,2.105
4/3/21,9,55,108,335.4,1.750145797,1.986079707,3450 - Whipple NB,2.105
4/3/21,10,0,109.6,328.4,1.765948372,1.995290994,3450 - Whipple NB,2.105
4/3/21,10,5,110,348,1.773042578,1.989365135,3450 - Whipple NB,2.105
4/3/21,10,10,107.8,330.8,1.789439532,2.029807303,3450 - Whipple NB,2.105
4/3/21,10,15,123.6,370,1.77399271,2.022873785,3450 - Whipple NB,2.105
4/3/21,10,20,103,330.8,1.734246294,1.984538026,3450 - Whipple NB,2.105
4/3/21,10,25,122,371.6,1.750975459,2.016740182,3450 - Whipple NB,2.105
4/3/21,10,30,113.8,365,1.752689029,2.001137945,3450 - Whipple NB,2.105
4/3/21,10,35,116.4,382.8,1.776325258,2.029374484,3450 - Whipple NB,2.105
4/3/21,10,40,121.8,372,1.771649721,2.019025297,3450 - Whipple NB,2.105
4/3/21,10,45,118.8,354.6,1.764870783,2.02480588,3450 - Whipple NB,2.105
4/3/21,10,50,124.2,377.8,1.780625131,2.043461372,3450 - Whipple NB,2.105
4/3/21,10,55,129,393.8,1.787305986,2.071849667,3450 - Whipple NB,2.105
4/3/21,11,0,118.4,384,1.795875378,2.057065956,3450 - Whipple NB,2.105
4/3/21,11,5,149.4,394.2,1.924286183,2.174469268,3450 - Whipple NB,2.105
4/3/21,11,10,142.8,412.8,1.935093301,2.212639477,3450 - Whipple NB,2.105
4/3/21,11,15,129.2,374.4,1.879622992,2.144767651,3450 - Whipple NB,2.105
4/3/21,11,20,138.8,394.6,1.850163186,2.086272927,3450 - Whipple NB,2.105
4/3/21,11,25,135.6,416.2,1.827375735,2.09090464,3450 - Whipple NB,2.105
4/3/21,11,30,135,403,1.813373411,2.053856706,3450 - Whipple NB,2.105
4/3/21,11,35,127.6,387.4,1.821099754,2.03756908,3450 - Whipple NB,2.105
4/3/21,11,40,128.6,396,1.826818023,2.033855839,3450 - Whipple NB,2.105
4/3/21,11,45,135.6,381.2,1.832130554,2.020886679,3450 - Whipple NB,2.105
4/3/21,11,50,128.2,386.6,1.820602359,2.004798847,3450 - Whipple NB,2.105
4/3/21,11,55,140.4,401.4,1.843207725,2.051606274,3450 - Whipple NB,2.105
4/3/21,12,0,132,389.8,1.821498888,2.037054634,3450 - Whipple NB,2.105
4/3/21,12,5,139.6,400.8,1.842417305,2.068442787,3450 - Whipple NB,2.105
4/3/21,12,10,132.6,384.8,1.819062215,2.04094839,3450 - Whipple NB,2.105
4/3/21,12,15,128.4,381,1.799495267,2.026381474,3450 - Whipple NB,2.105
4/3/21,12,20,123.2,381,1.851675763,2.032306861,3450 - Whipple NB,2.105
4/3/21,12,25,127.2,386.8,1.824927028,2.022970686,3450 - Whipple NB,2.105
4/3/21,12,30,116.2,346,1.808377734,2.026011619,3450 - Whipple NB,2.105
4/3/21,12,35,134,413.4,1.810452604,2.027232662,3450 - Whipple NB,2.105
4/3/21,12,40,145.4,416.6,1.83871168,2.028350143,3450 - Whipple NB,2.105
4/3/21,12,45,134.6,383.6,1.840164153,2.036312254,3450 - Whipple NB,2.105
4/3/21,12,50,148.6,411.4,1.832932325,2.058224471,3450 - Whipple NB,2.105
4/3/21,12,55,146,418.8,1.847351281,2.059798685,3450 - Whipple NB,2.105
4/3/21,13,0,146.8,389.8,1.844251788,2.04987354,3450 - Whipple NB,2.105
4/3/21,13,5,140.2,400.2,1.862092972,2.058934727,3450 - Whipple NB,2.105
4/3/21,13,10,148.2,425.6,1.879219591,2.079354958,3450 - Whipple NB,2.105
4/3/21,13,15,144.6,408,1.894350184,2.110658454,3450 - Whipple NB,2.105
4/3/21,13,20,142.4,390,1.875063024,2.074343079,3450 - Whipple NB,2.105
4/3/21,13,25,134.8,366.6,1.864826441,2.059022237,3450 - Whipple NB,2.105
4/3/21,13,30,145.8,398.2,1.843658815,2.032846247,3450 - Whipple NB,2.105
4/3/21,13,35,131.2,365.4,1.8162981,2.030135198,3450 - Whipple NB,2.105
4/3/21,13,40,138.4,376.4,1.813314473,2.032241875,3450 - Whipple NB,2.105
4/3/21,13,45,137.8,387.6,1.861799045,2.077841129,3450 - Whipple NB,2.105
4/3/21,13,50,125.8,368.6,1.969422324,2.187116214,3450 - Whipple NB,2.105
4/3/21,13,55,136,370.2,2.201817186,2.336242602,3450 - Whipple NB,2.105
4/3/21,14,0,139.6,375.2,2.326432706,2.455835431,3450 - Whipple NB,2.105
4/3/21,14,5,138.4,384.4,2.583488463,2.685591332,3450 - Whipple NB,2.105
4/3/21,14,10,144.4,385,2.736423608,2.878721695,3450 - Whipple NB,2.105
4/3/21,14,15,138,373.4,2.949208094,2.982085233,3450 - Whipple NB,2.105
4/3/21,14,20,144.6,388.4,3.013025213,3.03848335,3450 - Whipple NB,2.105
4/3/21,14,25,140.8,371.8,2.97869944,3.016243472,3450 - Whipple NB,2.105
4/3/21,14,30,136.6,380.2,3.23544652,3.078435462,3450 - Whipple NB,2.105
4/3/21,14,35,139.2,365.4,2.880264238,2.982059738,3450 - Whipple NB,2.105
4/3/21,14,40,139.4,379.2,2.639555272,2.86973943,3450 - Whipple NB,2.105
4/3/21,14,45,126.8,376.4,2.674557961,2.592806041,3450 - Whipple NB,2.105
4/3/21,14,50,131.8,365.4,2.591142504,2.57238718,3450 - Whipple NB,2.105
4/3/21,14,55,129.4,367,2.582757863,2.587926399,3450 - Whipple NB,2.105
4/3/21,15,0,135,387.6,2.562617383,2.504041496,3450 - Whipple NB,2.105
4/3/21,15,5,137,379.2,2.444859711,2.444150578,3450 - Whipple NB,2.105
4/3/21,15,10,129.6,360.2,2.416140714,2.386418504,3450 - Whipple NB,2.105
4/3/21,15,15,134.2,370.6,2.085711439,2.218735805,3450 - Whipple NB,2.105
4/3/21,15,20,131.8,373.8,1.951421732,2.119245268,3450 - Whipple NB,2.105
4/3/21,15,25,138,405.2,1.963111041,2.163339966,3450 - Whipple NB,2.105
4/3/21,15,30,133.6,391,1.937911667,2.111017972,3450 - Whipple NB,2.105
4/3/21,15,35,140,394.2,2.015630867,2.215612002,3450 - Whipple NB,2.105
4/3/21,15,40,136.6,390.2,2.080819214,2.28464981,3450 - Whipple NB,2.105
4/3/21,15,45,137.6,396.6,2.271513091,2.405020423,3450 - Whipple NB,2.105
4/3/21,15,50,143,400.6,2.368068016,2.512676647,3450 - Whipple NB,2.105
4/3/21,15,55,133,379.6,2.492580235,2.603013284,3450 - Whipple NB,2.105
4/3/21,16,0,138,371.2,2.75856344,2.757923637,3450 - Whipple NB,2.105
4/3/21,16,5,132.4,371.2,2.408180734,2.490237005,3450 - Whipple NB,2.105
4/3/21,16,10,132.8,358.4,2.062353201,2.244321299,3450 - Whipple NB,2.105
4/3/21,16,15,130.4,370.8,1.978033099,2.154936828,3450 - Whipple NB,2.105
4/3/21,16,20,140.2,403,1.932168529,2.14875187,3450 - Whipple NB,2.105
4/3/21,16,25,134.8,386,1.891653374,2.111379559,3450 - Whipple NB,2.105
4/3/21,16,30,133,398.4,1.851215004,2.094087502,3450 - Whipple NB,2.105
4/3/21,16,35,141.8,385.6,1.856115575,2.075093323,3450 - Whipple NB,2.105
4/3/21,16,40,144.2,421.4,1.848734432,2.076875087,3450 - Whipple NB,2.105
4/3/21,16,45,122.4,362.8,1.833473701,2.067049194,3450 - Whipple NB,2.105
4/3/21,16,50,130.8,384,1.826691351,2.066804816,3450 - Whipple NB,2.105
4/3/21,16,55,120.4,363.6,1.845686216,2.06656802,3450 - Whipple NB,2.105
4/3/21,17,0,112,337.4,1.820390262,2.043022753,3450 - Whipple NB,2.105
4/3/21,17,5,132.8,383.6,1.84717832,2.048458938,3450 - Whipple NB,2.105
4/3/21,17,10,124.2,390.2,1.822962565,2.038544765,3450 - Whipple NB,2.105
4/3/21,17,15,123.6,393.6,1.807789199,2.006932205,3450 - Whipple NB,2.105
4/3/21,17,20,131,383.6,1.820311845,2.026351493,3450 - Whipple NB,2.105
4/3/21,17,25,146.8,392.6,1.877511924,2.092566525,3450 - Whipple NB,2.105
4/3/21,17,30,136.4,393,1.859610531,2.077070064,3450 - Whipple NB,2.105
4/3/21,17,35,124.2,382.4,1.834676216,2.037954573,3450 - Whipple NB,2.105
4/3/21,17,40,133.8,372.4,1.846171679,2.052635921,3450 - Whipple NB,2.105
4/3/21,17,45,114.6,373.8,1.82240208,2.017333916,3450 - Whipple NB,2.105
4/3/21,17,50,128.4,367,1.814758528,2.022705054,3450 - Whipple NB,2.105
4/3/21,17,55,133.6,382.6,1.831600182,2.029865902,3450 - Whipple NB,2.105
4/3/21,18,0,123.8,394.2,1.823685102,2.031719521,3450 - Whipple NB,2.105
4/3/21,18,5,117,374.4,1.814700989,2.015537969,3450 - Whipple NB,2.105
4/3/21,18,10,112.4,349,1.82244114,2.032811317,3450 - Whipple NB,2.105
4/3/21,18,15,125.6,357,1.84303691,2.073339207,3450 - Whipple NB,2.105
4/3/21,18,20,117.8,389.4,1.811460409,2.0231385,3450 - Whipple NB,2.105
4/3/21,18,25,122.6,369.8,1.824649402,2.010764996,3450 - Whipple NB,2.105
4/3/21,18,30,117.6,366.4,1.831593192,2.030155089,3450 - Whipple NB,2.105
4/3/21,18,35,120.4,343,1.816154719,2.009807268,3450 - Whipple NB,2.105
4/3/21,18,40,101.4,324.2,1.819849243,2.01528077,3450 - Whipple NB,2.105
4/3/21,18,45,116.2,341.6,1.815147488,2.015902331,3450 - Whipple NB,2.105
4/3/21,18,50,134.4,365.6,1.826576555,2.046035714,3450 - Whipple NB,2.105
4/3/21,18,55,116.4,366.2,1.832308254,2.059887914,3450 - Whipple NB,2.105
4/3/21,19,0,101.8,332.4,1.784904808,1.995194767,3450 - Whipple NB,2.105
4/3/21,19,5,97.4,307.4,1.76543754,1.969925604,3450 - Whipple NB,2.105
4/3/21,19,10,98.2,320.2,1.750040628,1.961016348,3450 - Whipple NB,2.105
4/3/21,19,15,104.2,341.4,1.768696202,1.973124631,3450 - Whipple NB,2.105
4/3/21,19,20,85.2,300,1.775683514,1.980029093,3450 - Whipple NB,2.105
4/3/21,19,25,106.2,324.2,1.794271908,1.989730427,3450 - Whipple NB,2.105
4/3/21,19,30,103.8,324.2,1.803628513,2.045169732,3450 - Whipple NB,2.105
4/3/21,19,35,98.8,309.6,1.798417436,2.044491221,3450 - Whipple NB,2.105
4/3/21,19,40,84.2,301,1.781608372,2.027656443,3450 - Whipple NB,2.105
4/3/21,19,45,104.6,329.8,1.790251921,2.033364101,3450 - Whipple NB,2.105
4/3/21,19,50,90.4,313.2,1.763336446,1.998192928,3450 - Whipple NB,2.105
4/3/21,19,55,83.2,291.4,1.773298788,1.988011482,3450 - Whipple NB,2.105
4/3/21,20,0,88,299,1.745376953,1.989347289,3450 - Whipple NB,2.105
4/3/21,20,5,84.6,302.2,1.735388832,1.988644133,3450 - Whipple NB,2.105
4/3/21,20,10,97,330.6,1.74325157,1.989024147,3450 - Whipple NB,2.105
4/3/21,20,15,102.6,324.6,1.729928374,2.004954783,3450 - Whipple NB,2.105
4/3/21,20,20,94.8,311,1.752886377,2.032870754,3450 - Whipple NB,2.105
4/3/21,20,25,95,314.4,1.770722382,2.063555958,3450 - Whipple NB,2.105
4/3/21,20,30,86,282,1.740547117,2.007160235,3450 - Whipple NB,2.105
4/3/21,20,35,88.6,306.8,1.743790234,2.010171386,3450 - Whipple NB,2.105
4/3/21,20,40,81.6,292.6,1.746719015,1.997239629,3450 - Whipple NB,2.105
4/3/21,20,45,83.2,291.6,1.738016691,1.985023056,3450 - Whipple NB,2.105
4/3/21,20,50,85.6,277.2,1.741840678,2.008760636,3450 - Whipple NB,2.105
4/3/21,20,55,80.6,281.4,1.726243722,1.965727693,3450 - Whipple NB,2.105
4/3/21,21,0,79.6,262.2,1.715888921,1.951306963,3450 - Whipple NB,2.105
4/3/21,21,5,77.8,254.8,1.71551017,1.93681138,3450 - Whipple NB,2.105
4/3/21,21,10,80.8,262.4,1.728523036,1.942470299,3450 - Whipple NB,2.105
4/3/21,21,15,80.4,268.8,1.721720368,1.919776921,3450 - Whipple NB,2.105
4/3/21,21,20,68.6,268,1.717272352,1.921692585,3450 - Whipple NB,2.105
4/3/21,21,25,84.4,281.8,1.73285361,1.929477108,3450 - Whipple NB,2.105
4/3/21,21,30,64,259.6,1.715046151,1.926283481,3450 - Whipple NB,2.105
4/3/21,21,35,79.2,275.8,1.710545944,1.91542004,3450 - Whipple NB,2.105
4/3/21,21,40,59.8,226.4,1.709842942,1.895023878,3450 - Whipple NB,2.105
4/3/21,21,45,70.6,243.2,1.693497604,1.903819327,3450 - Whipple NB,2.105
4/3/21,21,50,67,240.6,1.686760085,1.893224551,3450 - Whipple NB,2.105
4/3/21,21,55,65.6,242,1.693046205,1.874594275,3450 - Whipple NB,2.105
4/3/21,22,0,60.4,216.8,1.672285591,1.873459388,3450 - Whipple NB,2.105
4/3/21,22,5,63.2,227.8,1.683083722,1.896449423,3450 - Whipple NB,2.105
4/3/21,22,10,63.2,227.2,1.690709764,1.903626973,3450 - Whipple NB,2.105
4/3/21,22,15,60,220.4,1.691328956,1.891011688,3450 - Whipple NB,2.105
4/3/21,22,20,57,214.8,1.710399504,1.907745353,3450 - Whipple NB,2.105
4/3/21,22,25,60.2,213,1.707292854,1.892178964,3450 - Whipple NB,2.105
4/3/21,22,30,63.6,222,1.701577375,1.892637532,3450 - Whipple NB,2.105
4/3/21,22,35,54.8,193.8,1.694311961,1.898286214,3450 - Whipple NB,2.105
4/3/21,22,40,59.6,212.6,1.715394554,1.938197885,3450 - Whipple NB,2.105
4/3/21,22,45,45,158,1.702112644,1.92052452,3450 - Whipple NB,2.105
4/3/21,22,50,47.6,175.2,1.692521297,1.897028062,3450 - Whipple NB,2.105
4/3/21,22,55,52.8,202.6,1.688047744,1.887137091,3450 - Whipple NB,2.105
4/3/21,23,0,43.4,162.6,1.690164231,1.912730593,3450 - Whipple NB,2.105
4/3/21,23,5,47,181,1.706922797,1.934835535,3450 - Whipple NB,2.105
4/3/21,23,10,51.6,178,1.713989103,1.896546318,3450 - Whipple NB,2.105
4/3/21,23,15,41.2,165,1.70819338,1.906032464,3450 - Whipple NB,2.105
4/3/21,23,20,50.6,168.6,1.726317542,1.959982702,3450 - Whipple NB,2.105
4/3/21,23,25,37.4,140.8,1.712191451,1.916062979,3450 - Whipple NB,2.105
4/3/21,23,30,42.8,158.8,1.711945669,1.908900568,3450 - Whipple NB,2.105
4/3/21,23,35,45.6,171.4,1.718263198,1.931151091,3450 - Whipple NB,2.105
4/3/21,23,40,41.2,146.8,1.715869552,1.923698717,3450 - Whipple NB,2.105
4/3/21,23,45,45.8,166.6,1.706810984,1.91170671,3450 - Whipple NB,2.105
4/3/21,23,50,35.2,139,1.708887772,1.896196537,3450 - Whipple NB,2.105
4/3/21,23,55,44.8,164.6,1.689025169,1.869530742,3450 - Whipple NB,2.105
3/19/21,0,0,43,138.4,2.566429434,1.918221184,3450 - Whipple NB,2.105
3/19/21,0,5,38,115,2.639788991,1.907571525,3450 - Whipple NB,2.105
3/19/21,0,10,45.6,126.4,2.600276483,1.90277388,3450 - Whipple NB,2.105
3/19/21,0,15,41.2,124.2,2.635664607,1.910431712,3450 - Whipple NB,2.105
3/19/21,0,20,45.6,129.4,2.57922173,1.903722313,3450 - Whipple NB,2.105
3/19/21,0,25,39.4,115.4,2.625604561,1.925231515,3450 - Whipple NB,2.105
3/19/21,0,30,41.4,119,2.630455572,1.924284087,3450 - Whipple NB,2.105
3/19/21,0,35,37.8,111.2,2.620084798,1.930332468,3450 - Whipple NB,2.105
3/19/21,0,40,39.4,122.4,2.644158201,1.939434165,3450 - Whipple NB,2.105
3/19/21,0,45,36.6,88.2,2.681018263,1.930465196,3450 - Whipple NB,2.105
3/19/21,0,50,36.4,106,2.69102268,1.930461819,3450 - Whipple NB,2.105
3/19/21,0,55,41,114.4,2.63980954,1.944897708,3450 - Whipple NB,2.105
3/19/21,1,0,35.4,103.4,2.651612742,1.928501444,3450 - Whipple NB,2.105
3/19/21,1,5,34.6,93.2,2.649709108,1.921834305,3450 - Whipple NB,2.105
3/19/21,1,10,38.4,99.6,2.598722301,1.918594598,3450 - Whipple NB,2.105
3/19/21,1,15,40.8,103.6,2.528885755,1.937075934,3450 - Whipple NB,2.105
3/19/21,1,20,37.8,84.4,2.505002858,1.935575634,3450 - Whipple NB,2.105
3/19/21,1,25,38.4,84,2.497922538,1.919073855,3450 - Whipple NB,2.105
3/19/21,1,30,34.4,85.6,2.563904397,1.895774422,3450 - Whipple NB,2.105
3/19/21,1,35,34.6,90.6,2.60906538,1.906969849,3450 - Whipple NB,2.105
3/19/21,1,40,38.2,95.2,2.59531862,1.925699498,3450 - Whipple NB,2.105
3/19/21,1,45,37.4,104.6,2.592465709,1.912146325,3450 - Whipple NB,2.105
3/19/21,1,50,38,95,2.553322929,1.968637803,3450 - Whipple NB,2.105
3/19/21,1,55,36.8,92.2,2.520535418,1.94654572,3450 - Whipple NB,2.105
3/19/21,2,0,34.4,83.4,2.541057729,1.934452818,3450 - Whipple NB,2.105
3/19/21,2,5,33,86.2,2.563106026,1.90456914,3450 - Whipple NB,2.105
3/19/21,2,10,38,73.6,2.480188184,1.910135169,3450 - Whipple NB,2.105
3/19/21,2,15,33.8,84.8,2.515579107,1.905564275,3450 - Whipple NB,2.105
3/19/21,2,20,38.4,85.8,2.469538593,1.91065812,3450 - Whipple NB,2.105
3/19/21,2,25,36.6,95.4,2.463718975,1.94392733,3450 - Whipple NB,2.105
3/19/21,2,30,36.6,80.8,2.461842061,1.928211058,3450 - Whipple NB,2.105
3/19/21,2,35,35.2,81.2,2.416210044,1.907403327,3450 - Whipple NB,2.105
3/19/21,2,40,40.4,93.6,2.382372884,1.904442998,3450 - Whipple NB,2.105
3/19/21,2,45,40.6,99,2.394953616,1.918099529,3450 - Whipple NB,2.105
3/19/21,2,50,39.6,94.6,2.364021598,1.897457885,3450 - Whipple NB,2.105
3/19/21,2,55,39.8,93.2,2.335589051,1.925347203,3450 - Whipple NB,2.105
3/19/21,3,0,36.6,90.8,2.381315131,1.909885246,3450 - Whipple NB,2.105
3/19/21,3,5,34.8,68.4,2.366306065,1.903257741,3450 - Whipple NB,2.105
3/19/21,3,10,34.4,80.6,2.383372953,1.900068143,3450 - Whipple NB,2.105
3/19/21,3,15,35.2,76.4,2.369250494,1.90816371,3450 - Whipple NB,2.105
3/19/21,3,20,38.8,87.4,2.329625656,1.916733657,3450 - Whipple NB,2.105
3/19/21,3,25,37.2,82,2.350527882,1.907653639,3450 - Whipple NB,2.105
3/19/21,3,30,39.2,95,2.381619597,1.895755612,3450 - Whipple NB,2.105
3/19/21,3,35,39.6,104.8,2.43518821,1.887873076,3450 - Whipple NB,2.105
3/19/21,3,40,39.8,109,2.470203317,1.911706443,3450 - Whipple NB,2.105
