Date,Hour,LaneType,Ordinary Flow,HOT Flow,Segment
2021-02-14,12,ML,4078.5714285714284,1239.4285714285713,3450 - Whipple NB
2021-02-14,12,OR,439.0,148.0,3450 - Whipple NB
2021-02-14,13,FR,0.0,0.0,3450 - Whipple NB
2021-02-14,13,ML,4150.285714285715,1284.142857142857,3450 - Whipple NB
2021-02-14,13,OR,447.0,131.0,3450 - Whipple NB
2021-02-14,14,FR,0.0,0.0,3450 - Whipple NB
2021-02-14,14,ML,4240.0,1326.5714285714287,3450 - Whipple NB
2021-02-14,14,OR,436.3333333333333,141.0,3450 - Whipple NB
2021-02-14,15,FR,0.0,0.0,3450 - Whipple NB
2021-02-14,15,ML,4164.285714285715,1348.142857142857,3450 - Whipple NB
2021-02-14,15,OR,403.3333333333333,150.33333333333334,3450 - Whipple NB
2021-02-14,16,FR,0.0,0.0,3450 - Whipple NB
2021-02-14,16,ML,3974.714285714286,1279.857142857143,3450 - Whipple NB
2021-02-14,16,OR,363.0,115.66666666666667,3450 - Whipple NB
2021-02-14,17,FR,0.0,0.0,3450 - Whipple NB
2021-02-14,17,ML,3845.1428571428573,1268.5714285714287,3450 - Whipple NB
2021-02-14,17,OR,350.6666666666667,118.33333333333333,3450 - Whipple NB
2021-02-14,18,FR,0.0,0.0,3450 - Whipple NB
2021-02-14,18,ML,3739.0,1305.0,3450 - Whipple NB
2021-02-14,18,OR,311.0,88.66666666666667,3450 - Whipple NB
2021-02-14,19,FR,0.0,0.0,3450 - Whipple NB
2021-02-14,19,ML,3182.0,1051.142857142857,3450 - Whipple NB
2021-02-14,19,OR,256.3333333333333,71.66666666666667,3450 - Whipple NB
2021-02-14,20,FR,0.0,0.0,3450 - Whipple NB
2021-02-14,20,ML,2731.0,784.8571428571429,3450 - Whipple NB
2021-02-14,20,OR,206.66666666666666,62.333333333333336,3450 - Whipple NB
2021-02-14,21,FR,0.0,0.0,3450 - Whipple NB
2021-02-14,21,ML,2175.8571428571427,630.4285714285714,3450 - Whipple NB
2021-02-14,21,OR,170.66666666666666,36.0,3450 - Whipple NB
2021-02-14,22,FR,0.0,0.0,3450 - Whipple NB
2021-02-14,22,ML,1861.2857142857142,578.2857142857143,3450 - Whipple NB
2021-02-14,22,OR,131.66666666666666,21.333333333333332,3450 - Whipple NB
2021-02-14,23,FR,0.0,0.0,3450 - Whipple NB
2021-02-14,23,ML,1551.5714285714287,476.57142857142856,3450 - Whipple NB
2021-02-14,23,OR,89.66666666666667,17.666666666666668,3450 - Whipple NB
2021-02-15,0,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,0,ML,1116.5714285714287,359.0,3450 - Whipple NB
2021-02-15,0,OR,48.0,8.0,3450 - Whipple NB
2021-02-15,1,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,1,ML,842.4285714285714,296.42857142857144,3450 - Whipple NB
2021-02-15,1,OR,32.333333333333336,4.333333333333333,3450 - Whipple NB
2021-02-15,2,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,2,ML,790.1428571428571,286.42857142857144,3450 - Whipple NB
2021-02-15,2,OR,22.333333333333332,3.0,3450 - Whipple NB
2021-02-15,3,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,3,ML,858.5714285714286,294.7142857142857,3450 - Whipple NB
2021-02-15,3,OR,38.333333333333336,4.0,3450 - Whipple NB
2021-02-15,4,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,4,ML,1061.4285714285713,335.85714285714283,3450 - Whipple NB
2021-02-15,4,OR,59.333333333333336,8.333333333333334,3450 - Whipple NB
2021-02-15,5,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,5,ML,1746.857142857143,410.0,3450 - Whipple NB
2021-02-15,5,OR,98.33333333333333,13.0,3450 - Whipple NB
2021-02-15,6,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,6,ML,2555.0,549.0,3450 - Whipple NB
2021-02-15,6,OR,164.0,36.0,3450 - Whipple NB
2021-02-15,7,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,7,ML,2885.714285714286,611.5714285714286,3450 - Whipple NB
2021-02-15,7,OR,196.66666666666666,45.666666666666664,3450 - Whipple NB
2021-02-15,8,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,8,ML,3066.4285714285716,613.8571428571429,3450 - Whipple NB
2021-02-15,8,OR,248.66666666666666,59.333333333333336,3450 - Whipple NB
2021-02-15,9,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,9,ML,3196.285714285714,656.5714285714286,3450 - Whipple NB
2021-02-15,9,OR,278.0,71.0,3450 - Whipple NB
2021-02-15,10,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,10,ML,3550.5714285714284,628.0,3450 - Whipple NB
2021-02-15,10,OR,154.66666666666666,34.666666666666664,3450 - Whipple NB
2021-02-15,11,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,11,ML,4048.4285714285716,650.1428571428571,3450 - Whipple NB
2021-02-15,11,OR,51.666666666666664,7.0,3450 - Whipple NB
2021-02-15,12,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,12,ML,4526.285714285715,877.8571428571429,3450 - Whipple NB
2021-02-15,12,OR,383.3333333333333,107.66666666666667,3450 - Whipple NB
2021-02-15,13,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,13,ML,4615.0,913.2857142857143,3450 - Whipple NB
2021-02-15,13,OR,433.0,103.66666666666667,3450 - Whipple NB
2021-02-15,14,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,14,ML,4782.285714285715,973.7142857142857,3450 - Whipple NB
2021-02-15,14,OR,385.3333333333333,102.66666666666667,3450 - Whipple NB
2021-02-15,15,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,15,ML,4711.571428571428,1032.857142857143,3450 - Whipple NB
2021-02-15,15,OR,353.0,144.66666666666666,3450 - Whipple NB
2021-02-15,16,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,16,ML,4646.428571428572,966.4285714285714,3450 - Whipple NB
2021-02-15,16,OR,320.0,140.66666666666666,3450 - Whipple NB
2021-02-15,17,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,17,ML,4596.428571428572,964.4285714285714,3450 - Whipple NB
2021-02-15,17,OR,318.6666666666667,143.0,3450 - Whipple NB
2021-02-15,18,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,18,ML,4210.571428571428,867.4285714285714,3450 - Whipple NB
2021-02-15,18,OR,289.6666666666667,102.66666666666667,3450 - Whipple NB
2021-02-15,19,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,19,ML,3457.8571428571427,683.2857142857143,3450 - Whipple NB
2021-02-15,19,OR,238.0,63.0,3450 - Whipple NB
2021-02-15,20,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,20,ML,2481.714285714286,754.8571428571429,3450 - Whipple NB
2021-02-15,20,OR,199.33333333333334,45.666666666666664,3450 - Whipple NB
2021-02-15,21,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,21,ML,2019.857142857143,624.1428571428571,3450 - Whipple NB
2021-02-15,21,OR,166.0,30.333333333333332,3450 - Whipple NB
2021-02-15,22,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,22,ML,1623.5714285714287,488.57142857142856,3450 - Whipple NB
2021-02-15,22,OR,106.0,24.0,3450 - Whipple NB
2021-02-15,23,FR,0.0,0.0,3450 - Whipple NB
2021-02-15,23,ML,1287.7142857142858,419.2857142857143,3450 - Whipple NB
2021-02-15,23,OR,72.33333333333333,11.333333333333334,3450 - Whipple NB
2021-02-16,0,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,0,ML,1077.7142857142858,342.57142857142856,3450 - Whipple NB
2021-02-16,0,OR,34.333333333333336,5.0,3450 - Whipple NB
2021-02-16,1,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,1,ML,883.1428571428571,297.0,3450 - Whipple NB
2021-02-16,1,OR,29.666666666666668,2.0,3450 - Whipple NB
2021-02-16,2,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,2,ML,832.1428571428571,285.42857142857144,3450 - Whipple NB
2021-02-16,2,OR,25.333333333333332,3.3333333333333335,3450 - Whipple NB
2021-02-16,3,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,3,ML,1017.2857142857143,307.42857142857144,3450 - Whipple NB
2021-02-16,3,OR,41.0,8.0,3450 - Whipple NB
2021-02-16,4,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,4,ML,1433.857142857143,400.14285714285717,3450 - Whipple NB
2021-02-16,4,OR,87.66666666666667,15.333333333333334,3450 - Whipple NB
2021-02-16,5,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,5,ML,2695.8571428571427,547.7142857142857,3450 - Whipple NB
2021-02-16,5,OR,176.66666666666666,20.333333333333332,3450 - Whipple NB
2021-02-16,6,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,6,ML,3915.8571428571427,810.2857142857143,3450 - Whipple NB
2021-02-16,6,OR,272.3333333333333,64.66666666666667,3450 - Whipple NB
2021-02-16,7,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,7,ML,4253.285714285715,870.2857142857143,3450 - Whipple NB
2021-02-16,7,OR,377.6666666666667,96.0,3450 - Whipple NB
2021-02-16,8,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,8,ML,4279.0,834.2857142857143,3450 - Whipple NB
2021-02-16,8,OR,394.0,114.33333333333333,3450 - Whipple NB
2021-02-16,9,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,9,ML,3918.8571428571427,762.5714285714286,3450 - Whipple NB
2021-02-16,9,OR,345.3333333333333,96.66666666666667,3450 - Whipple NB
2021-02-16,10,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,10,ML,3979.0,755.0,3450 - Whipple NB
2021-02-16,10,OR,363.0,82.66666666666667,3450 - Whipple NB
2021-02-16,11,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,11,ML,4199.285714285715,788.2857142857143,3450 - Whipple NB
2021-02-16,11,OR,367.3333333333333,86.33333333333333,3450 - Whipple NB
2021-02-16,12,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,12,ML,4443.714285714285,840.4285714285714,3450 - Whipple NB
2021-02-16,12,OR,412.6666666666667,89.33333333333333,3450 - Whipple NB
2021-02-16,13,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,13,ML,4156.857142857143,781.1428571428571,3450 - Whipple NB
2021-02-16,13,OR,383.6666666666667,86.33333333333333,3450 - Whipple NB
2021-02-16,14,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,14,ML,4587.571428571428,1091.0,3450 - Whipple NB
2021-02-16,14,OR,370.3333333333333,77.66666666666667,3450 - Whipple NB
2021-02-16,15,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,15,ML,3582.4285714285716,1099.142857142857,3450 - Whipple NB
2021-02-16,15,OR,297.0,119.33333333333333,3450 - Whipple NB
2021-02-16,16,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,16,ML,4275.857142857143,1280.142857142857,3450 - Whipple NB
2021-02-16,16,OR,341.0,168.66666666666666,3450 - Whipple NB
2021-02-16,17,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,17,ML,4662.714285714285,1225.4285714285713,3450 - Whipple NB
2021-02-16,17,OR,325.6666666666667,145.0,3450 - Whipple NB
2021-02-16,18,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,18,ML,4374.0,993.8571428571429,3450 - Whipple NB
2021-02-16,18,OR,279.3333333333333,105.0,3450 - Whipple NB
2021-02-16,19,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,19,ML,3724.4285714285716,728.1428571428571,3450 - Whipple NB
2021-02-16,19,OR,269.0,63.666666666666664,3450 - Whipple NB
2021-02-16,20,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,20,ML,2639.714285714286,705.4285714285714,3450 - Whipple NB
2021-02-16,20,OR,213.66666666666666,39.0,3450 - Whipple NB
2021-02-16,21,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,21,ML,2055.8571428571427,523.7142857142857,3450 - Whipple NB
2021-02-16,21,OR,139.33333333333334,27.333333333333332,3450 - Whipple NB
2021-02-16,22,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,22,ML,1737.5714285714287,512.2857142857143,3450 - Whipple NB
2021-02-16,22,OR,115.0,21.0,3450 - Whipple NB
2021-02-16,23,FR,0.0,0.0,3450 - Whipple NB
2021-02-16,23,ML,1521.2857142857142,454.0,3450 - Whipple NB
2021-02-16,23,OR,75.66666666666667,10.0,3450 - Whipple NB
2021-02-17,0,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,0,ML,1123.4285714285713,347.0,3450 - Whipple NB
2021-02-17,0,OR,39.333333333333336,7.666666666666667,3450 - Whipple NB
2021-02-17,1,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,1,ML,974.7142857142857,295.42857142857144,3450 - Whipple NB
2021-02-17,1,OR,33.0,2.3333333333333335,3450 - Whipple NB
2021-02-17,2,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,2,ML,903.8571428571429,283.57142857142856,3450 - Whipple NB
2021-02-17,2,OR,28.333333333333332,4.666666666666667,3450 - Whipple NB
2021-02-17,3,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,3,ML,1035.7142857142858,313.0,3450 - Whipple NB
2021-02-17,3,OR,51.666666666666664,7.666666666666667,3450 - Whipple NB
2021-02-17,4,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,4,ML,1452.0,414.42857142857144,3450 - Whipple NB
2021-02-17,4,OR,101.66666666666667,15.0,3450 - Whipple NB
2021-02-17,5,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,5,ML,2887.285714285714,604.5714285714286,3450 - Whipple NB
2021-02-17,5,OR,203.33333333333334,27.333333333333332,3450 - Whipple NB
2021-02-17,6,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,6,ML,3949.8571428571427,818.1428571428571,3450 - Whipple NB
2021-02-17,6,OR,287.0,64.66666666666667,3450 - Whipple NB
2021-02-17,7,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,7,ML,4245.571428571428,874.1428571428571,3450 - Whipple NB
2021-02-17,7,OR,362.3333333333333,100.0,3450 - Whipple NB
2021-02-17,8,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,8,ML,4284.857142857143,869.7142857142857,3450 - Whipple NB
2021-02-17,8,OR,379.0,112.66666666666667,3450 - Whipple NB
2021-02-17,9,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,9,ML,3936.5714285714284,767.2857142857143,3450 - Whipple NB
2021-02-17,9,OR,361.0,112.0,3450 - Whipple NB
2021-02-17,10,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,10,ML,3979.4285714285716,800.4285714285714,3450 - Whipple NB
2021-02-17,10,OR,370.3333333333333,78.66666666666667,3450 - Whipple NB
2021-02-17,11,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,11,ML,4371.428571428572,902.2857142857143,3450 - Whipple NB
2021-02-17,11,OR,399.6666666666667,96.33333333333333,3450 - Whipple NB
2021-02-17,12,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,12,ML,4479.0,889.8571428571429,3450 - Whipple NB
2021-02-17,12,OR,402.3333333333333,87.0,3450 - Whipple NB
2021-02-17,13,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,13,ML,4211.285714285715,933.0,3450 - Whipple NB
2021-02-17,13,OR,378.3333333333333,84.33333333333333,3450 - Whipple NB
2021-02-17,14,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,14,ML,4314.857142857143,1249.142857142857,3450 - Whipple NB
2021-02-17,14,OR,383.0,75.33333333333333,3450 - Whipple NB
2021-02-17,15,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,15,ML,4142.857142857143,1289.857142857143,3450 - Whipple NB
2021-02-17,15,OR,324.6666666666667,125.33333333333333,3450 - Whipple NB
2021-02-17,16,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,16,ML,4309.142857142857,1319.7142857142858,3450 - Whipple NB
2021-02-17,16,OR,313.0,147.33333333333334,3450 - Whipple NB
2021-02-17,17,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,17,ML,4486.428571428572,1237.0,3450 - Whipple NB
2021-02-17,17,OR,320.3333333333333,150.33333333333334,3450 - Whipple NB
2021-02-17,18,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,18,ML,4404.714285714285,935.8571428571429,3450 - Whipple NB
2021-02-17,18,OR,299.0,113.66666666666667,3450 - Whipple NB
2021-02-17,19,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,19,ML,3903.285714285714,723.2857142857143,3450 - Whipple NB
2021-02-17,19,OR,274.3333333333333,74.0,3450 - Whipple NB
2021-02-17,20,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,20,ML,2742.0,738.7142857142857,3450 - Whipple NB
2021-02-17,20,OR,218.0,48.0,3450 - Whipple NB
2021-02-17,21,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,21,ML,2087.1428571428573,531.4285714285714,3450 - Whipple NB
2021-02-17,21,OR,165.33333333333334,26.666666666666668,3450 - Whipple NB
2021-02-17,22,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,22,ML,1790.857142857143,432.14285714285717,3450 - Whipple NB
2021-02-17,22,OR,118.66666666666667,25.666666666666668,3450 - Whipple NB
2021-02-17,23,FR,0.0,0.0,3450 - Whipple NB
2021-02-17,23,ML,1479.2857142857142,358.7142857142857,3450 - Whipple NB
2021-02-17,23,OR,75.66666666666667,11.0,3450 - Whipple NB
2021-02-18,0,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,0,ML,1187.4285714285713,288.42857142857144,3450 - Whipple NB
2021-02-18,0,OR,47.666666666666664,5.666666666666667,3450 - Whipple NB
2021-02-18,1,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,1,ML,970.1428571428571,337.57142857142856,3450 - Whipple NB
2021-02-18,1,OR,33.666666666666664,5.0,3450 - Whipple NB
2021-02-18,2,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,2,ML,924.0,301.2857142857143,3450 - Whipple NB
2021-02-18,2,OR,26.333333333333332,3.3333333333333335,3450 - Whipple NB
2021-02-18,3,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,3,ML,1039.4285714285713,310.2857142857143,3450 - Whipple NB
2021-02-18,3,OR,47.666666666666664,5.666666666666667,3450 - Whipple NB
2021-02-18,4,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,4,ML,1446.4285714285713,405.85714285714283,3450 - Whipple NB
2021-02-18,4,OR,105.33333333333333,16.666666666666668,3450 - Whipple NB
2021-02-18,5,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,5,ML,2934.8571428571427,599.0,3450 - Whipple NB
2021-02-18,5,OR,208.66666666666666,31.0,3450 - Whipple NB
2021-02-18,6,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,6,ML,3912.1428571428573,812.5714285714286,3450 - Whipple NB
2021-02-18,6,OR,277.6666666666667,72.66666666666667,3450 - Whipple NB
2021-02-18,7,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,7,ML,4301.428571428572,877.4285714285714,3450 - Whipple NB
2021-02-18,7,OR,370.0,100.0,3450 - Whipple NB
2021-02-18,8,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,8,ML,4234.714285714285,859.1428571428571,3450 - Whipple NB
2021-02-18,8,OR,382.3333333333333,114.33333333333333,3450 - Whipple NB
2021-02-18,9,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,9,ML,3930.714285714286,737.8571428571429,3450 - Whipple NB
2021-02-18,9,OR,368.3333333333333,108.66666666666667,3450 - Whipple NB
2021-02-18,10,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,10,ML,4058.0,709.4285714285714,3450 - Whipple NB
2021-02-18,10,OR,364.0,78.66666666666667,3450 - Whipple NB
2021-02-18,11,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,11,ML,4270.142857142857,768.0,3450 - Whipple NB
2021-02-18,11,OR,390.3333333333333,78.33333333333333,3450 - Whipple NB
2021-02-18,12,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,12,ML,4591.857142857143,878.1428571428571,3450 - Whipple NB
2021-02-18,12,OR,411.3333333333333,84.66666666666667,3450 - Whipple NB
2021-02-18,13,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,13,ML,4807.857142857143,946.2857142857143,3450 - Whipple NB
2021-02-18,13,OR,416.6666666666667,86.33333333333333,3450 - Whipple NB
2021-02-18,14,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,14,ML,4635.285714285715,1124.142857142857,3450 - Whipple NB
2021-02-18,14,OR,383.0,77.33333333333333,3450 - Whipple NB
2021-02-18,15,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,15,ML,4254.0,1222.7142857142858,3450 - Whipple NB
2021-02-18,15,OR,299.3333333333333,128.0,3450 - Whipple NB
2021-02-18,16,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,16,ML,4561.571428571428,1297.0,3450 - Whipple NB
2021-02-18,16,OR,305.6666666666667,139.66666666666666,3450 - Whipple NB
2021-02-18,17,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,17,ML,4276.428571428572,1125.4285714285713,3450 - Whipple NB
2021-02-18,17,OR,329.6666666666667,156.66666666666666,3450 - Whipple NB
2021-02-18,18,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,18,ML,4270.142857142857,1014.0,3450 - Whipple NB
2021-02-18,18,OR,313.3333333333333,113.66666666666667,3450 - Whipple NB
2021-02-18,19,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,19,ML,3864.714285714286,711.5714285714286,3450 - Whipple NB
2021-02-18,19,OR,269.3333333333333,65.66666666666667,3450 - Whipple NB
2021-02-18,20,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,20,ML,2808.714285714286,719.8571428571429,3450 - Whipple NB
2021-02-18,20,OR,217.33333333333334,46.666666666666664,3450 - Whipple NB
2021-02-18,21,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,21,ML,2195.0,548.7142857142857,3450 - Whipple NB
2021-02-18,21,OR,163.33333333333334,35.333333333333336,3450 - Whipple NB
2021-02-18,22,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,22,ML,1773.857142857143,429.57142857142856,3450 - Whipple NB
2021-02-18,22,OR,119.0,22.0,3450 - Whipple NB
2021-02-18,23,FR,0.0,0.0,3450 - Whipple NB
2021-02-18,23,ML,1551.0,348.57142857142856,3450 - Whipple NB
2021-02-18,23,OR,79.33333333333333,10.666666666666666,3450 - Whipple NB
2021-02-19,0,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,0,ML,1120.7142857142858,240.71428571428572,3450 - Whipple NB
2021-02-19,0,OR,48.666666666666664,5.0,3450 - Whipple NB
2021-02-19,1,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,1,ML,891.2857142857143,197.28571428571428,3450 - Whipple NB
2021-02-19,1,OR,39.333333333333336,2.3333333333333335,3450 - Whipple NB
2021-02-19,2,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,2,ML,856.7142857142857,177.42857142857142,3450 - Whipple NB
2021-02-19,2,OR,23.0,3.3333333333333335,3450 - Whipple NB
2021-02-19,3,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,3,ML,995.2857142857143,206.28571428571428,3450 - Whipple NB
2021-02-19,3,OR,56.666666666666664,4.666666666666667,3450 - Whipple NB
2021-02-19,4,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,4,ML,1399.2857142857142,320.85714285714283,3450 - Whipple NB
2021-02-19,4,OR,93.0,14.0,3450 - Whipple NB
2021-02-19,5,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,5,ML,2786.0,477.0,3450 - Whipple NB
2021-02-19,5,OR,192.33333333333334,30.333333333333332,3450 - Whipple NB
2021-02-19,6,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,6,ML,3857.285714285714,706.8571428571429,3450 - Whipple NB
2021-02-19,6,OR,275.0,68.0,3450 - Whipple NB
2021-02-19,7,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,7,ML,4107.857142857143,769.2857142857143,3450 - Whipple NB
2021-02-19,7,OR,342.6666666666667,96.33333333333333,3450 - Whipple NB
2021-02-19,8,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,8,ML,4002.285714285714,724.0,3450 - Whipple NB
2021-02-19,8,OR,363.3333333333333,107.0,3450 - Whipple NB
2021-02-19,9,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,9,ML,4005.4285714285716,716.2857142857143,3450 - Whipple NB
2021-02-19,9,OR,352.3333333333333,103.0,3450 - Whipple NB
2021-02-19,10,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,10,ML,4020.5714285714284,705.0,3450 - Whipple NB
2021-02-19,10,OR,356.6666666666667,76.66666666666667,3450 - Whipple NB
2021-02-19,11,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,11,ML,4382.285714285715,777.4285714285714,3450 - Whipple NB
2021-02-19,11,OR,402.6666666666667,85.0,3450 - Whipple NB
2021-02-19,12,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,12,ML,4726.0,893.1428571428571,3450 - Whipple NB
2021-02-19,12,OR,400.0,96.66666666666667,3450 - Whipple NB
2021-02-19,13,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,13,ML,4861.714285714285,988.5714285714286,3450 - Whipple NB
2021-02-19,13,OR,401.6666666666667,99.33333333333333,3450 - Whipple NB
2021-02-19,14,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,14,ML,4484.714285714285,1117.7142857142858,3450 - Whipple NB
2021-02-19,14,OR,376.6666666666667,90.66666666666667,3450 - Whipple NB
2021-02-19,15,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,15,ML,4198.571428571428,1280.4285714285713,3450 - Whipple NB
2021-02-19,15,OR,317.0,133.66666666666666,3450 - Whipple NB
2021-02-19,16,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,16,ML,4298.0,1235.857142857143,3450 - Whipple NB
2021-02-19,16,OR,324.0,148.0,3450 - Whipple NB
2021-02-19,17,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,17,ML,2303.285714285714,774.5714285714286,3450 - Whipple NB
2021-02-19,17,OR,327.0,163.66666666666666,3450 - Whipple NB
2021-02-19,18,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,18,ML,4071.1428571428573,1184.142857142857,3450 - Whipple NB
2021-02-19,18,OR,344.6666666666667,178.33333333333334,3450 - Whipple NB
2021-02-19,19,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,19,ML,4108.428571428572,808.1428571428571,3450 - Whipple NB
2021-02-19,19,OR,315.3333333333333,86.66666666666667,3450 - Whipple NB
2021-02-19,20,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,20,ML,3105.1428571428573,875.5714285714286,3450 - Whipple NB
2021-02-19,20,OR,249.66666666666666,62.333333333333336,3450 - Whipple NB
2021-02-19,21,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,21,ML,2621.1428571428573,701.4285714285714,3450 - Whipple NB
2021-02-19,21,OR,195.33333333333334,45.333333333333336,3450 - Whipple NB
2021-02-19,22,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,22,ML,2167.5714285714284,565.0,3450 - Whipple NB
2021-02-19,22,OR,146.33333333333334,34.666666666666664,3450 - Whipple NB
2021-02-19,23,FR,0.0,0.0,3450 - Whipple NB
2021-02-19,23,ML,1834.4285714285713,440.42857142857144,3450 - Whipple NB
2021-02-19,23,OR,109.0,17.333333333333332,3450 - Whipple NB
