Date,Equi 0,Target 0,Equi 1,Target 1,Equi 2,Target 2
2021-03-16,26874.761523332487,26633.427377640313,14078.131773634115,15359.714470079429,65670.11687911834,64629.86832836523
2021-03-17,27332.819969793934,25131.40304360044,14095.283100569992,15111.840385811667,62498.610649926435,63683.470290878286
2021-03-18,27441.751573415884,25770.42827788128,14132.08301523261,15189.035940709251,62228.43975479224,62842.81012485023
2021-03-19,13223.806301601613,17863.820020743497,11562.92153471465,11000.791788936174,48742.07277360457,44664.18880024117
2021-03-22,27537.079013558687,24324.825388977013,14386.96155274245,14893.555404004255,59752.585418942705,62458.24519226261
2021-03-23,27708.713452010998,27015.742376655737,14686.596988709509,15738.084761042423,65070.080971710966,64711.56427473334
2021-03-24,23389.917820963507,23448.3087659067,13264.32855232037,13613.73075549041,58189.31621824108,57781.523070127856
2021-03-25,24539.74225947619,25808.816121921154,14802.796120696763,15286.66361629621,65613.1941225976,63860.25276455322
2021-03-26,18151.892878848477,20423.94556311069,12065.980732755754,12424.475884646437,53834.19107911815,51203.64324296526
2021-03-29,28904.818001631393,26228.14081529706,14419.116435187036,15587.620256596656,64954.002768516904,66462.17613344164
2021-03-30,26844.32160051346,26889.261522079963,15872.712330589547,15764.710014544782,65748.68746160225,65811.74985608054
2021-04-01,23515.902804801266,26109.945726179034,17163.292059947533,15767.565139067172,66116.26027963213,64917.94427913474
2021-04-02,17214.339815144853,23527.106423082736,16402.25355484445,14170.215074032725,66757.46456900953,62676.736441883375
2021-04-05,20194.552592215936,18354.163378845,9455.560743873095,11102.480375175273,49864.10176465025,50057.571346719014
2021-04-06,24111.834078653716,24926.34988139352,13962.748604544526,14442.73919383822,65731.3427953117,64436.83640327822
2021-04-07,22643.083278833823,24817.778209672324,16237.97450027455,14703.321212884604,66307.39941534647,65667.35777189792
2021-04-08,21987.24636294495,24898.9519400582,17488.14092763522,14459.653194656346,66172.84596566623,66289.62812153187
2021-04-09,16393.08847867931,22876.96945632312,15787.490866219383,13823.805898044599,66549.3336335275,62029.13762405848
2021-04-12,22593.70947632478,20850.28995528343,13143.322725205084,12770.394391868429,56046.52512285311,58162.87297723117
2021-04-13,22158.323087929704,24556.871974596554,14572.541973664394,14205.529076680372,65693.87009232184,63662.33410263905
2021-04-14,21230.26005902221,24745.32110354128,15956.051524747501,14445.349907491707,66363.52209220934,64359.16266494607
2021-04-15,21527.183879697906,24597.423051878653,16132.207145712546,14254.951736630504,65448.58189161516,64255.598128516474
2021-04-16,14913.28415989309,22422.379161179113,14233.718852291659,13665.578806276577,65967.9367650389,59026.98180976797
2021-04-19,21655.274501701286,22764.72952052451,14740.202823007075,13921.713283585803,63049.28208776991,62758.31660836799
2021-04-20,24003.579138997407,24846.463853398178,14440.95254453034,14605.761980068866,65796.02065068699,64788.32650074771
2021-04-21,21160.591466174774,21910.928982009536,13486.718124304523,13318.699797138324,60820.24899567205,60237.92980700352
2021-04-22,22547.78722380263,23860.489890280394,14118.052717208024,14348.549073452707,65986.97214984028,64443.77312711784
2021-04-29,18814.636289008908,23320.21436547619,13805.193910039961,13773.40534056064,64795.20529171571,60321.415784727775
2021-04-30,15582.216286470462,22186.03874109612,13650.88467555133,13638.417424260035,65185.31873607589,58593.96353274153
2021-05-03,23092.83499309562,23581.3647507529,14053.332189030305,14363.683221757006,65107.78712204995,64308.906331666
2021-05-04,20493.026174719675,22934.71877771632,13569.191764406041,13519.510006143624,62484.684318401625,60092.673473667426
2021-05-05,20691.885576600034,22631.232438781848,14032.195024838426,13620.553048722404,63202.74342967654,61675.03854361075
2021-05-06,23246.437878759098,24557.517249578766,13974.483095189324,14605.482239269859,66209.32453501149,64267.246020111284
2021-05-07,12320.259380376549,18993.687891296893,12492.037879895206,11562.579249028153,56408.00541043015,50664.03553037686
2021-05-10,20986.160391336063,22131.357846301504,14170.549912346203,13477.09610681318,64596.279488656,64144.5358392236
2021-05-11,18792.940563940654,20952.49339115975,12063.14781756566,12133.116024699591,58908.25933465666,56678.738300303645
2021-05-12,19724.874794359202,22131.328400982085,13238.527633687892,13431.563718032157,61447.25451002215,58847.764819055
2021-05-13,20332.23021959974,22971.942079540328,14383.754953626043,13424.183418125835,64707.50655174628,63027.36622730592
2021-05-14,13028.938570426024,20626.075873213016,12882.35438306611,12761.245922861566,65275.74368212319,57799.71483954074
2021-05-17,22238.059648501476,21643.388387890187,13107.29197416462,12925.341772759308,59459.4540629776,60236.07552499422
2021-05-18,20077.039930953346,22923.847558062607,13829.758662099735,13792.883447617394,65545.9125140681,62735.9801014412
2021-05-19,20276.24013150116,23307.262510890476,14024.426418399416,13669.172492028572,65912.04373302289,63236.27528000443
2021-05-20,16306.307198538201,21095.41714872576,12492.030573599859,12544.024390493174,61467.56458198489,56626.46081490403
2021-05-21,13809.815022040842,20933.214854188154,13780.600863599237,12969.374073979852,64161.64726672202,57849.47422419409
2021-05-24,20312.741240571944,22413.496422366057,14982.929133393434,13497.93129168478,64668.22664929424,64052.469309208805
2021-05-25,22909.275635315502,23027.466643571795,13795.903890681984,13768.159644637286,64800.48332355548,64710.036561343906
2021-05-26,17010.425530619046,22785.93963060305,13928.533313676478,13512.237071723188,66126.8123717324,60767.5945137017
2021-05-27,19223.468523002673,24075.967815431915,14332.442332035129,13894.222647684372,66627.88736591977,62213.60775784128
2021-05-28,12314.124049104017,20422.57459849247,13110.811053477431,12598.5519717004,66641.05000066789,59044.85853305646
