Flow Equi,Flow Target
2357.7651767880743,4197.742857142857
1439.8534848463244,4202.742857142858
2932.6809310741555,3926.5142857142864
3032.9982696051675,2534.7714285714287
3637.1898659255867,3465.657142857143
3253.077129170384,3828.2285714285717
1985.0597841965125,3622.4571428571426
3734.972418915365,3615.5142857142855
3879.149022889179,3710.628571428572
3760.5146519761015,3807.4285714285716
3746.3800908058674,4084.5142857142855
2605.8370924584406,4011.6857142857143
3835.554256188802,4247.057142857142
3729.217711736342,3961.8857142857146
3646.574584544403,3773.971428571429
3300.8743750117374,4217.628571428571
2513.7820352845456,4170.8
3779.1588735841888,3899.3142857142857
3984.506477323625,2555.0
3866.8442665227394,3487.057142857143
3757.5654215400687,3827.2857142857147
1147.2893283398662,3613.0857142857144
3704.8600491783036,3600.828571428571
3811.312314352107,3697.914285714286
3884.1325183336276,3823.4285714285716
3896.9318381358285,4097.171428571429
1196.835764856366,3995.4571428571426
3899.427783046903,4267.285714285714
3830.9247201962257,4001.2571428571428
3774.885421417065,4030.4285714285716
3891.793240810448,4284.771428571428
566.3767114932023,4183.4571428571435
3910.7020886999076,3849.6
3990.103739429079,2472.5714285714284
3860.9723007270327,3513.1428571428573
3848.4420796575755,3841.8571428571436
635.290954019534,3777.6857142857143
3878.755942457922,3661.342857142857
4018.05107519998,3699.8857142857146
3782.4092922386803,3854.7142857142853
3732.9998515592633,4113.371428571429
2399.3806681500405,4038.4857142857145
3917.720195079961,4258.142857142857
3847.972703206758,3999.1142857142854
3910.6468978927555,3991.2857142857147
3877.5378928603814,4212.4857142857145
3821.789583567752,4138.085714285715
3719.993673611868,3871.2857142857147
3660.2348470442703,2483.9714285714285
3683.7207442906547,3529.971428571428
3749.1374467129344,3884.5142857142855
2638.217488916569,3743.5142857142855
3678.1812173877925,3698.571428571429
3810.1611346392933,3736.0
3676.0280782814557,3865.4
3681.5957591524802,4106.685714285713
2579.0305257267896,3866.1142857142854
3745.679436060829,4052.428571428571
3801.3680788677652,3981.0857142857144
3417.523017318683,3975.371428571429
3714.5891504185156,4156.342857142858
1611.430310844777,4147.571428571429
3602.0757189486835,3894.5714285714284
3700.1307072850964,2483.2285714285713
3761.678429205347,3519.657142857143
3091.59015964648,3849.1428571428573
1423.6298293518926,3761.342857142857
3608.97715535511,3665.5142857142864
3245.4394285370313,3712.028571428572
3584.7506807693812,3862.2571428571428
2117.372347375103,4169.742857142858
1368.9417973592429,4149.057142857144
3083.2016889685756,4137.914285714285
3115.8862149086212,3994.6857142857143
3559.3296520779304,3960.8
2357.7651767880748,4156.085714285715
1439.8534848463244,4173.5142857142855
3148.7056390466714,3913.057142857143
3452.2887358676226,2476.8571428571427
3637.1898659255867,3567.628571428571
3253.077129170384,3840.171428571429
1972.921952294366,3785.342857142857
3832.0750741325346,3673.6571428571433
3976.251678106349,3677.428571428571
3857.6173071932717,3818.4857142857145
3977.3981562177414,4133.714285714286
3026.239268103629,4133.171428571429
3967.8269327721227,4160.771428571429
3861.490388319663,4039.6857142857143
3885.1084586952925,4033.5428571428574
3504.47115873677,4166.2
2594.2652146779674,4233.714285714286
3779.1588735841888,3974.971428571429
4018.536998852126,2476.7714285714287
3967.44824076452,3543.628571428571
3757.565421540069,3821.8
1436.173392449698,3769.4
3607.8647469527523,3632.4571428571426
3854.3704733286795,3678.1428571428573
3817.751452421908,3829.2857142857147
3797.360239268249,4128.457142857143
1203.3679186898476,4064.3142857142857
3890.7182446022625,4142.171428571428
3806.427750638162,4037.8571428571427
3763.452759526571,3904.171428571429
3874.1864416390436,4088.4571428571426
566.3767114932028,4231.685714285714
3910.702088699908,4029.171428571429
3847.0041029832287,2550.2285714285713
3860.9723007270286,3501.7714285714283
3848.442079657574,3749.571428571429
781.464848899446,3785.4285714285716
3878.755942457922,3673.8
4018.0510751999796,3704.8857142857146
3782.4092922386776,3846.8
3732.999851559262,4152.914285714286
2399.3806681500405,3734.2571428571428
3917.720195079961,3842.8571428571427
3847.972703206755,3710.942857142857
3979.43069655458,3749.657142857143
3877.5378928603814,3899.9142857142856
3821.789583567752,4187.142857142858
3632.5923473886714,4052.0857142857144
3660.2348470442685,4163.0
3683.7207442906542,4067.1428571428573
3749.1374467129344,3996.1428571428573
2638.217488916569,4185.371428571429
3678.1812173877925,4291.771428571429
3810.1611346392906,4032.5428571428574
3676.0280782814557,2471.2857142857147
3681.5957591524802,3389.4285714285716
2595.1028358645526,3696.657142857143
3745.679436060829,3820.7714285714283
3801.3680788677652,3727.8571428571436
3643.2543969287103,3768.028571428572
3714.5891504185156,3913.6857142857143
1614.2966520679956,4202.057142857143
3600.642548337074,4237.114285714286
3698.697536673487,4275.342857142858
3692.0100821490705,4034.0
3082.6673314751724,3914.028571428571
1447.09625511044,4243.971428571429
3071.302708713515,4311.2
3221.973002778484,4015.3142857142857
3561.284255010834,2451.7714285714287
2070.439495858008,3352.8857142857146
1368.9417973592429,3676.0
3083.2016889685756,3774.2857142857147
3115.8862149086212,3718.371428571429
3559.3296520779304,3831.6571428571433
2357.7651767880743,3924.5142857142864
1439.8534848463244,4210.742857142857
3148.7056390466714,4167.6
3452.288735867622,4274.314285714286
3637.1898659255867,4026.0
3253.077129170383,3967.4
2333.9319560507233,4290.057142857142
3807.799410328242,4349.6
3951.9760143020567,4028.028571428572
3833.3416433889797,2475.914285714286
3940.984660511302,3369.5714285714284
3009.705183530714,3671.4857142857145
3901.6905944804626,3792.7428571428572
3773.3676651619953,3764.171428571429
3767.3185582438014,3835.5428571428574
3405.266651299279,3932.8
2594.2652146779683,4215.171428571429
3779.1588735841888,4224.8
4018.5369988521265,4264.057142857143
3967.44824076452,3999.4285714285716
3757.565421540069,3898.8
1515.6748453530597,4180.342857142858
3594.4846496432747,4309.342857142857
3941.682676246399,4008.0857142857144
3795.6244304513366,2467.171428571429
3788.0074043669983,3388.2
1203.3679186898476,3724.4
3895.0730138245845,3798.6857142857143
3813.50564330657,3753.342857142857
3772.7080368059064,3772.628571428571
3885.2610869769705,3782.4285714285716
566.3767114932028,4167.685714285714
3910.702088699908,4200.742857142857
3847.004102983228,4266.228571428571
3860.9723007270304,4002.9142857142856
3848.4420796575755,4003.8857142857146
781.464848899446,4190.542857142857
3946.9320505568676,4202.942857142856
4018.0510751999805,4026.8571428571427
3782.4092922386794,2455.0857142857144
3728.3326782584927,3412.4571428571426
2112.4967073614725,3711.028571428572
3911.323204807474,3765.7142857142853
3847.972703206755,3731.571428571429
3979.4306965545798,3749.0
3877.537892860381,3791.028571428572
3821.789583567752,4154.142857142858
3632.5923473886714,4255.142857142857
3628.847773177321,4270.8
3683.7207442906542,3954.428571428571
3749.1374467129335,4019.0857142857144
2655.1529795164333,4149.085714285715
3678.1812173877925,4205.285714285714
3810.1611346392942,4064.0571428571434
3676.0280782814557,2505.7428571428572
3712.8627204161944,3490.2
2595.1028358645526,3742.057142857143
3745.679436060829,3788.4857142857145
3828.7695924465834,3675.942857142857
3643.2543969287103,3679.7142857142853
3694.910298979856,3712.8285714285716
2141.8856182721916,4106.4857142857145
3718.646447506545,4144.657142857142
3760.835934256097,4371.342857142858
3791.314457385041,4022.8571428571427
3082.6673314751724,4164.171428571429
1447.09625511044,4250.914285714285
3585.5107295965627,4247.857142857143
3615.3110929106015,4053.4
3679.139123552663,2536.2857142857147
2070.439495858008,3487.342857142857
1368.9417973592429,3823.6857142857143
3653.005463207045,3870.2857142857147
3496.854381808265,3682.2
3559.3296520779304,3683.8
2357.7651767880748,3731.628571428572
1809.822832941089,4162.657142857142
3507.228150692381,4194.685714285714
3452.2887358676226,4353.4
3637.1898659255867,3988.657142857143
3253.077129170384,4139.914285714285
2358.2076198550158,4212.228571428572
3819.937242230388,4263.085714285715
4092.049572676495,4087.1142857142854
4041.0446671841783,2553.171428571429
3977.398156217741,3501.8571428571436
3042.773352676544,3868.571428571429
3918.224679053377,3925.171428571429
3828.4222191738327,3714.342857142857
3800.386727389631,3704.3142857142857
3454.8689050180246,3750.657142857143
2875.5172356349844,4169.4
3737.945388674171,4174.685714285714
3943.2929924136088,4185.4
3926.2347558545025,3780.7142857142853
3660.8001810579603,4041.8
1789.9295564867466,4158.914285714285
3552.7118724325014,4235.800000000001
3718.8449023595485,4113.942857142857
3704.3529034233484,2544.9714285714285
3523.965724200445,3500.4857142857145
1209.900072523327,3879.6
3879.8313215464636,3943.028571428571
3783.0222587498074,3721.342857142857
3761.8211137501053,3759.6857142857143
3865.664625476532,3900.057142857143
849.5650672398036,4202.885714285714
3910.702088699907,4277.8
3417.7051936456787,4217.142857142858
3860.9723007270277,3773.028571428572
3848.442079657572,4110.5142857142855
815.1601070434094,4176.171428571429
3960.5754371058424,4245.742857142857
3671.0771905390084,4104.0
3774.205331327828,2547.942857142857
3717.992555665634,3492.0857142857144
2399.380668150041,3886.914285714286
3911.3232048074733,3967.657142857143
3847.972703206753,3711.428571428571
3910.6468978927546,3724.628571428572
3877.537892860381,3878.6
3821.789583567752,4182.5428571428565
3625.7240690039453,4261.914285714286
3628.84777317732,4169.914285714286
3567.8951935420146,3668.2285714285717
3749.1374467129335,3984.7428571428572
3278.0137887792034,4086.5714285714284
3678.1812173877925,4182.742857142857
3810.1611346392942,4042.4571428571426
4017.2012793142444,2551.1142857142854
3712.8627204161944,3488.8857142857146
2611.175146002315,3924.0
3713.5348157853036,3977.0
3769.22345859224,3729.2285714285717
3385.3783970431573,3726.2857142857147
3646.693368566568,3895.342857142857
2186.905393589921,4155.428571428571
3718.6464475065454,4344.914285714285
3760.835934256097,4169.428571428572
3723.079280940375,3703.371428571429
3091.59015964648,3954.8857142857146
1447.09625511044,4007.0857142857144
3618.4981645288794,4142.914285714286
3615.489572443107,4030.8
3679.3176030851673,2546.0
2070.439495858008,3550.3142857142857
1368.9417973592429,3927.771428571429
3697.8252475481786,3961.971428571428
3526.734238035687,3763.4571428571435
3559.3296520779345,3735.914285714286
2357.7651767880748,3947.8285714285716
1829.9005768935663,4114.228571428572
3529.677870444468,4319.657142857142
3452.2887358676235,4199.114285714286
3792.0851943146226,3768.8571428571427
3253.077129170384,3861.7428571428572
2370.345451757162,3968.8285714285716
3747.1102508175104,3655.7428571428572
3907.894526465286,3575.971428571429
3962.148759820227,2517.4857142857145
3782.793586512307,3538.2
3042.773352676544,3888.771428571429
3918.2246790533736,3850.7428571428572
3828.4222191738327,3670.8
3852.040289549462,3718.8857142857146
3454.8689050180246,3933.942857142857
2895.6380304833406,4114.257142857143
3736.438951093546,4255.285714285714
3808.8413677781814,4247.314285714287
3924.728318273875,3950.7714285714283
3595.2750403712844,3976.8
1640.5061090962577,3985.2857142857147
3839.825027952576,3657.428571428571
3762.0626566210594,3552.8285714285716
3681.189591773139,2514.114285714286
3450.8981955171694,3535.057142857143
1190.3036110228868,3902.171428571429
3969.2621498649896,3808.371428571428
3804.2503660269426,3673.1142857142854
3769.9849133600487,3702.971428571429
3880.71859547252,3931.1428571428573
566.3767114932028,4091.971428571429
3778.3612603518354,4245.742857142856
3560.804830091528,4247.914285714286
3855.6494662588652,4011.657142857143
3848.4420796575696,3833.2571428571428
781.464848899446,3996.028571428572
3874.483619093911,3738.428571428571
3670.009109698004,3556.4
3695.1280708514323,2502.6
3681.9264461097086,3450.028571428572
1919.5045345200324,3889.0
3892.1322339900157,3794.4
3836.482751897969,3694.4571428571426
3891.887579186137,3759.571428571429
3877.53789286038,3941.8857142857146
3821.789583567752,4142.571428571429
3625.7240690039453,4154.142857142857
3628.84777317732,4282.5142857142855
3567.8951935420146,4103.342857142858
3749.1374467129335,3843.4
3278.0137887792034,4098.428571428572
3678.1812173877925,3791.6
3810.1611346392942,3591.342857142857
3676.0280782814566,2497.2285714285717
3712.8627204161944,3453.7142857142853
2611.175146002315,3854.2
3741.5572462529926,3800.2857142857147
3796.624972171058,3674.1428571428573
3611.109776653185,3712.028571428572
3646.693368566568,3906.942857142857
2186.905393589921,4137.114285714286
3718.6464475065454,4149.628571428571
3760.835934256097,4280.714285714286
3723.079280940375,4034.1142857142854
3091.59015964648,3760.628571428572
1822.5590672472022,4127.885714285714
3659.3077413807127,3837.4857142857136
3615.623432092486,3606.371428571429
3679.4514627345457,2508.8571428571427
2070.439495858008,3446.628571428572
1398.9776960845463,3806.057142857143
3745.6486217618417,3772.4571428571426
3564.084058319965,3628.8857142857146
3559.329652077938,3523.4571428571426
2947.2064709850933,3873.8285714285716
1829.9005768935663,4136.314285714286
3529.677870444468,4158.142857142857
3452.2887358676235,4271.142857142857
3792.0851943146226,4043.7714285714283
3253.0771291703845,3890.4857142857145
2370.345451757162,4187.0
3686.421091306781,4276.685714285713
3830.5976952805945,4047.8285714285716
3711.963324367517,2522.6857142857143
3673.55309939299,3423.371428571429
3042.773352676544,3824.342857142857
3918.224679053377,3855.342857142857
3828.4222191738327,3695.371428571429
3732.1990806568842,3552.1142857142854
3454.868905018025,3862.5142857142855
2855.39644078663,4133.4857142857145
3745.305042793071,4220.257142857143
3768.016640953486,4397.714285714285
3863.782796600825,4077.2571428571428
3513.0709422639934,3910.371428571428
1633.8311258965039,4280.542857142858
3800.9499672137135,4318.228571428571
3571.8109133769494,4076.5428571428574
3600.377073417319,2524.5714285714284
3331.142140258245,3404.028571428572
1203.367918689848,3789.4
3934.423996086433,3884.6
3762.3343195801535,3676.6857142857143
3730.2462515244756,3544.342857142857
3823.918873300234,3856.1142857142854
849.5650672398035,4139.885714285714
3774.5113157194164,4236.285714285714
3413.85524901326,4364.571428571429
3841.1538526901245,4023.371428571429
3837.75196276963,3987.4857142857145
635.290954019534,4226.628571428571
3874.12759214691,4318.857142857143
3783.768260867657,4087.5428571428574
3694.7720439044297,2527.5428571428574
3676.191191967934,3470.2857142857147
1919.5045345200324,3793.3142857142857
3901.7277193987443,3899.4857142857145
3836.482751897971,3628.8857142857146
3960.6713778479616,3523.971428571428
3877.53789286038,3868.028571428572
3821.789583567752,4102.057142857143
3632.5923473886714,4239.4
3660.2348470442685,4342.971428571429
3683.7207442906542,4055.4857142857145
3749.1374467129335,3891.7428571428572
3278.0137887792034,4170.971428571429
3847.5948202612644,4308.714285714285
4073.018143428117,4084.5428571428574
3676.0280782814566,2504.542857142857
3712.8627204161967,3462.657142857143
2595.1028358645526,3807.6
3952.3394652679103,3875.4285714285716
3882.3305472540646,3620.7142857142853
3643.2543969287103,3558.1142857142863
3714.5891504185156,3879.5142857142855
2186.905393589921,4100.028571428572
3721.5127887297776,4176.171428571429
3760.8359342561025,4334.428571428571
3791.3144573850414,4114.4
3574.0775205734126,4031.657142857143
1447.09625511044,4208.6
3659.3077413807127,4289.685714285714
3615.6234320924864,4065.1142857142863
3679.4514627345457,2476.114285714286
2070.439495858008,3449.942857142857
1398.9776960845463,3807.1142857142863
3745.648621761843,3877.771428571429
3564.084058319965,3648.2571428571428
3717.688430213759,3718.2571428571428
2947.2064709850933,3869.371428571428
1829.9005768935663,4126.5142857142855
3529.6778704444687,4154.628571428571
3452.2887358676235,4320.028571428572
3792.0851943146226,4031.571428571429
3253.0771291703845,3921.8571428571427
2382.483283659308,4068.7428571428572
3613.594099893904,4216.371428571429
3757.770703867717,4050.8285714285716
3816.4947769944724,2465.342857142857
3564.3126122736744,3468.4
3059.307437249459,3818.0857142857144
3868.622425334632,3886.342857142857
3762.285880882172,3643.5428571428574
3734.25038909797,3568.6857142857143
3355.6643975805337,3737.8571428571427
2855.39644078663,4159.342857142858
3794.995861317291,4178.228571428572
3788.137435801842,4345.057142857143
3863.782796600824,4057.2
3513.0709422639934,3868.971428571429
1655.2672880806542,4029.2
3824.4587087571326,4204.5428571428565
3617.4466768909424,4074.6571428571433
3646.0128369313124,2455.6
3414.0806486825895,3453.0
1203.3679186898455,3813.314285714286
3879.8313215464655,3862.1714285714284
3817.3146736948643,3649.7428571428572
3759.0979903042517,3575.2
3861.1221339720805,3731.771428571429
566.3767114932028,4155.314285714286
3644.5499783554533,4135.371428571429
3560.804830091527,4325.714285714285
3855.306592446325,4041.942857142857
3848.44207965757,3832.2571428571428
633.1547923375285,4045.028571428571
3872.7034843589063,4197.542857142857
3660.994919836311,4067.8285714285716
3708.347091279947,2441.2285714285717
3704.765394507008,3436.1428571428564
1919.5045345200324,3816.771428571429
3901.7277193987443,3855.771428571429
3847.972703206753,3672.0571428571434
3960.6713778479616,3570.8857142857146
3877.53789286038,3574.628571428572
3821.789583567752,4177.342857142858
3632.5923473886714,4207.085714285715
3660.2348470442685,4336.714285714285
3900.6242331401463,3926.0857142857144
3749.1374467129344,3943.2857142857138
2638.2174889165694,4045.1714285714284
3864.530310861129,4192.228571428572
4089.9536340279806,4075.171428571429
4034.1367699141465,2462.6
3746.733701615924,3447.4
2611.175146002315,3839.8857142857146
3920.194844992385,3866.8857142857146
3850.185926978539,3668.914285714286
3385.3783970431573,3547.5428571428574
3627.014517127908,3591.5428571428574
2184.0390523667024,4200.657142857142
3710.0474238369065,4265.571428571428
3802.636520553724,4331.257142857144
3759.1362932979623,3887.057142857143
3065.1454796342086,3925.1142857142854
1439.2741131909243,4032.5142857142855
3758.6538439582005,4199.428571428572
3552.4216183725894,4071.171428571429
3923.3902485269314,2481.6
2498.7690966121054,3467.2857142857147
1398.9776960845463,3773.6857142857143
3745.648621761843,3872.6857142857143
3564.084058319965,3651.8
3717.688430213759,3570.4571428571435
2947.2064709850933,3615.1428571428573
1829.9005768935663,4214.057142857142
3550.612610091965,4228.714285714285
3473.223475515117,4353.171428571429
3806.0416874129496,3930.0857142857144
3253.077129170384,3893.8285714285716
2370.345451757162,4092.8
3679.176202972588,4289.6
3709.2193762591323,4083.1142857142863
3767.943449385888,2472.342857142857
3491.485620860796,3469.2571428571428
3059.307437249459,3796.2571428571437
3961.991767888678,3852.8285714285716
3828.4222191738336,3663.6857142857143
3800.386727389631,3663.4
3454.8689050180246,3764.8
2835.2756459382745,4188.114285714286
3794.995861317291,4227.314285714286
3788.137435801842,4366.285714285715
3883.903591449179,3838.0571428571434
3513.0709422639934,3947.4571428571435
1505.9930539406191,4143.057142857144
3858.3551669544004,4320.771428571429
3642.596210427115,4056.4571428571435
3671.1623704674857,2436.6857142857143
3452.45263003662,3467.628571428572
1185.9488418005674,3822.571428571429
3893.870980467502,3846.7428571428572
3835.279489418779,3654.342857142857
3785.7723444728686,3672.8
3898.3253946439277,3772.771428571429
566.3767114932028,4181.885714285714
3642.3442978829858,4253.942857142856
3558.4198361507633,4397.685714285714
3854.277971008704,3853.8857142857146
3848.4420796575705,3992.2857142857147
633.1547923375285,4151.942857142857
3872.7034843589063,4319.2
3660.994919836311,4049.4285714285716
3768.023970159927,2439.5428571428574
3704.765394507008,3488.8
1919.5045345200324,3816.0
3901.7277193987456,3824.4
3847.972703206753,3647.6857142857143
3978.6169749548876,3697.0857142857144
3877.53789286038,3922.7428571428572
3821.789583567752,4201.714285714285
3632.5923473886714,4212.285714285715
3660.234847044269,4341.171428571429
4001.7021712409996,3936.8571428571427
3749.1374467129367,3963.057142857143
2638.2174889165694,4036.8000000000006
3864.530310861129,4256.914285714285
4089.9536340279806,4047.2857142857147
4034.1367699141465,2440.057142857143
3746.733701615924,3458.6857142857143
2579.0305257267896,3811.0
3952.33946526791,3835.3142857142857
3909.732060832883,3609.4
3643.25439692871,3724.1428571428573
3675.2314475411977,3927.1142857142863
2091.133160508026,4192.914285714286
3653.5622836262996,4220.114285714286
3746.151380343119,4367.628571428571
3702.651153087357,3959.171428571429
2948.9850534881307,3946.0
1423.6298293518926,4031.4571428571435
3789.942411636264,4243.028571428571
3583.7101860506523,4045.2285714285717
3949.6438839557254,2428.8
2545.7019481292014,3457.7428571428572
1398.9776960845463,3910.8
3745.648621761843,3843.3142857142857
3549.144130206254,3621.4285714285716
3717.688430213758,3718.8857142857146
2947.206470985093,3908.5428571428574
1809.822832941089,4163.628571428571
3550.6126100919646,4257.085714285715
3473.223475515118,4341.371428571429
3806.0416874129496,3937.2285714285717
3253.077129170383,3971.657142857143
2346.06978795287,4009.771428571429
3703.45186677688,4227.971428571428
3733.495040063425,4065.5142857142855
3614.860669150347,2434.6
3527.899116567235,3451.4857142857136
3026.239268103629,3867.2
3995.059937034508,3917.1428571428573
3861.490388319664,3607.4571428571435
3885.1084586952925,3750.0571428571434
3504.4711587367706,3908.028571428572
2875.517235634985,4165.6
3835.8205881419863,4239.885714285714
3907.7560333044803,4298.314285714286
3924.7283182738756,3984.8
3595.2750403712844,3944.4
1636.8947985704488,3961.2571428571428
3860.9471669493414,4206.942857142857
3809.425569601111,4042.8571428571427
3750.6795267237667,2475.457142857143
3696.7523507210362,3465.0857142857144
1179.416687967088,3893.028571428571
3879.6046394434575,3994.942857142857
3846.1664124746653,3596.8
3781.417575250547,3720.2285714285717
3891.7932408104452,3893.8857142857146
566.3767114932023,4197.885714285714
3778.361260351834,4271.571428571429
3990.1037394290756,4194.971428571428
3860.9723007270304,3854.1142857142854
3848.4420796575723,3891.4857142857145
463.8193718896791,3947.8857142857146
3331.7401485380897,4231.4857142857145
4010.218482365959,4056.828571428571
3765.531781530926,2492.5428571428574
3706.940379178772,3463.2
1919.5045345200324,3940.4
3901.7277193987466,4063.028571428572
3847.9727032067567,3616.4
4041.47315602105,3698.314285714286
3877.5378928603814,3878.028571428572
3821.789583567752,4177.0
3719.993673611868,4323.228571428571
3912.8637428764023,4227.057142857142
4001.7021712410015,3801.5714285714284
3749.1374467129367,3824.8857142857146
2638.217488916569,3918.8857142857146
3864.530310861129,4128.542857142857
4089.953634027985,4018.2571428571428
4034.136769914147,2493.4
3746.733701615924,3486.428571428571
2579.0305257267896,3989.2857142857147
3952.33946526791,4098.914285714285
3882.3305472540646,3669.057142857143
3417.523017318683,3631.914285714286
3675.2314475411963,3860.8285714285716
1665.0491098321622,4135.742857142857
3647.8296011798625,4273.714285714286
3740.4186978966823,4129.857142857143
3696.91847064092,3699.2285714285717
2940.0622253168226,3777.2285714285717
1439.2741131909243,3879.971428571429
3758.6538439582005,4118.657142857142
3552.421618372589,4042.2285714285717
3918.355316277661,2496.2285714285717
2498.7690966121054,3500.6
1398.9776960845463,4014.7142857142853
3745.6486217618426,4102.085714285715
3549.1441302062535,3648.9142857142856
3717.688430213758,3579.971428571429
2947.206470985092,3842.057142857143
1478.0011983560316,4141.571428571429
3508.449347791761,4231.342857142858
3431.0602132149143,4159.657142857142
3608.9830967237094,3748.7428571428572
3212.921641265424,3828.2857142857147
2297.518460344285,3955.942857142857
3662.5335444474813,4100.971428571428
3587.8410572376706,4034.4857142857145
3469.2066863245923,2496.657142857143
3309.4181423286022,3509.1428571428573
3059.307437249459,4071.7428571428572
4039.798435947224,4092.2857142857147
4004.6676654891635,3640.4
4017.3811352786133,3564.0857142857144
3702.880173611752,3803.7428571428572
2935.8796201800515,4097.285714285715
3837.327025722611,4243.742857142856
3691.3123449841537,4168.657142857143
3926.234755854501,3711.2
3660.8001810579603,3789.9142857142856
1734.1035687575159,3922.8571428571436
3818.2174266176767,4051.3142857142857
3926.8194364357905,4027.1714285714284
3758.6341686701517,2489.828571428571
3595.331319394534,3535.2
1179.416687967088,4099.114285714286
3878.629288189379,4011.4571428571426
3836.9111351953306,3597.342857142857
3769.9849133600546,3583.1714285714284
3874.1864416390363,3830.6
566.3767114932023,4112.571428571429
3910.7020886999057,4225.685714285714
3990.1037394290765,4220.742857142857
3860.9723007270304,3822.4
3848.442079657571,3756.371428571429
463.8193718896791,3873.4571428571426
3331.0280946440844,3909.428571428571
4010.21848236596,4003.028571428572
3845.4858384785366,2478.7428571428572
3706.940379178772,3518.571428571429
1919.5045345200324,4141.5142857142855
3901.7277193987456,4019.2
3847.9727032067567,3559.4857142857145
4122.274934194135,3573.4
3877.5378928603823,3865.571428571429
3821.789583567752,4127.0
3719.993673611868,4191.742857142856
3912.8637428764023,4243.114285714286
4102.780109341855,3705.5142857142864
3749.1374467129367,3533.2571428571428
2638.217488916569,3758.4571428571426
3864.530310861129,3735.942857142857
4089.9536340279806,3813.8571428571427
4034.136769914147,2461.714285714286
3746.733701615924,3520.028571428571
2579.0305257267896,4126.371428571429
3952.33946526791,4000.371428571429
3882.3305472540646,3534.2571428571428
3417.523017318683,3615.8857142857146
3675.2314475411963,3862.657142857143
1662.1827686089437,4124.142857142857
3653.5622836262996,4190.4
3759.4678681407354,4286.8
3702.6511530873568,3810.628571428572
2940.0622253168226,3529.7142857142853
1423.6298293518926,3760.628571428571
3682.461827957375,3721.0
3583.7101860506523,3650.628571428571
3949.643883955725,2454.2
2545.7019481292014,3494.971428571428
1368.941797359243,4076.8571428571427
3745.648621761842,4029.4571428571426
3549.1441302062535,3539.2
3717.688430213758,3619.628571428572
2357.7651767880743,3862.571428571429
1478.0011983560316,4096.942857142857
3508.449347791761,4215.285714285715
3431.0602132149133,4241.914285714285
3608.9830967237094,3792.1142857142863
3212.921641265424,3492.171428571429
2333.9319560507233,3669.7142857142853
3735.3605358603586,3698.428571428571
3660.668048650548,3631.7142857142853
3719.392121777303,3067.4
3418.6586294479193,4262.8
3009.705183530714,4540.76
3841.3894210722424,4424.360000000001
3806.2586506141824,4208.12
3922.2792447232946,4294.08
3405.266651299279,4422.88
2935.879620180051,4667.48
3838.298920935917,4693.56
3692.2842401974603,4760.68
3927.2066510678087,4500.12
3697.2030369950025,4476.5199999999995
1676.7291378247269,4542.96
3802.780453301843,4367.6
4025.195150338797,3973.4800000000005
3736.507146699579,3076.84
3562.1407864386742,4301.039999999999
793.5357406819261,4584.16
3870.895100998815,4431.4800000000005
3839.0885198064907,4195.839999999999
4064.1598053623884,4223.08
3876.3638262501954,4417.12
566.3767114932023,4575.28
3910.702088699905,4637.92
3990.1037394290765,4766.84
3860.9723007270327,4492.92
3848.4420796575705,4484.04
463.8193718896791,4405.08
3318.211124552051,4514.64
3997.4015122739224,4050.7600000000007
3706.050773152371,3072.0
3582.528506303418,4242.08
1919.504534520032,4540.08
3901.727719398745,4486.6
3802.012897971632,4182.0
4013.784436532725,4211.8
3688.4516363999824,4437.44
3821.789583567752,4610.76
3632.5923473886714,4659.84
3881.476669009452,4716.68
4102.780109341854,4426.4400000000005
3749.1374467129367,4452.0
2638.217488916569,4389.5599999999995
3864.530310861128,4441.76
3827.096625239158,3998.72
4034.1367699141465,2974.32
3746.733701615924,4190.879999999999
2579.0305257267896,4479.76
3952.33946526791,4450.4800000000005
3882.3305472540646,4096.0
3417.5230173186824,4141.879999999999
3675.2314475411963,4368.8
1667.9154510553808,4515.04
3760.1008179029027,4591.8
3748.0025032478625,4648.8
3691.185788194483,4531.08
2922.5403734758584,4527.36
1439.2741131909243,4461.359999999999
3758.6538439582005,4458.48
3552.421618372589,3958.2400000000002
3918.355316277662,2905.52
2498.7690966121063,4128.16
1368.941797359243,4486.0
3745.648621761842,4451.6
3549.1441302062535,4053.4800000000005
3717.688430213758,4142.88
2357.7651767880743,4379.88
1478.0011983560316,4525.24
3508.449347791761,4655.68
3431.0602132149133,4676.92
3608.9830967237094,4539.160000000001
3212.921641265424,4637.64
2321.7941241485773,4602.48
3759.6361996646506,4485.8
3684.9437124548404,3978.84
3743.667785581595,2923.88
3455.072125154358,4140.32
2993.1710989577987,4466.2
3802.4860870429666,4041.88
3740.1223123225213,4138.84
3853.1888331837304,4393.08
3300.8743750117374,4529.6
2895.638030483341,4628.24
3794.9958613172907,4625.36
3648.981180578833,4465.280000000001
3883.9035914491806,4658.960000000001
3513.0709422639934,4571.4800000000005
1656.6746952134222,4487.0
3759.5168647774462,3906.6399999999994
3986.3050241449455,2881.6000000000004
3708.6805314910134,4112.76
3384.0252125501765,4432.2
1168.5297649112874,4419.04
3945.310919142232,4058.84
3800.4357649126596,4193.24
3744.3964661332084,4395.24
3834.430351791775,4618.0
566.3767114932023,4685.16
3906.8521440674876,4473.04
3986.253794796659,4335.36
3857.1223560946123,4612.96
